[Measurement conditions]
Sample identification,
26.963179681,8.0
26.967357498,3.0
26.971535316,10.0
26.975713133,10.0
26.979890950,4.0
26.984068767,8.0
26.988246585,4.0
26.992424402,7.0
26.996602219,4.0
27.000780036,5.0
27.004957854,4.0
27.009135671,5.0
27.013313488,8.0
27.017491305,1.0
27.021669123,5.0
27.025846940,2.0
27.030024757,7.0
27.034202574,3.0
27.038380392,1.0
27.042558209,9.0
27.046736026,7.0
27.050913843,3.0
27.055091661,3.0
27.059269478,4.0
27.063447295,7.0
27.067625112,3.0
27.071802930,8.0
27.075980747,8.0
27.080158564,3.0
27.084336381,3.0
27.088514198,2.0
27.092692016,7.0
27.096869833,7.0
27.101047650,9.0
27.105225467,4.0
27.109403285,2.0
27.113581102,8.0
27.117758919,10.0
27.121936736,8.0
27.126114554,3.0
27.130292371,9.0
27.134470188,2.0
27.138648005,4.0
27.142825823,4.0
27.147003640,7.0
27.151181457,0.0
27.155359274,1.0
27.159537092,3.0
27.163714909,5.0
27.167892726,9.0
27.172070543,3.0
27.176248361,5.0
27.180426178,8.0
27.184603995,3.0
27.188781812,4.0
27.192959630,2.0
27.197137447,1.0
27.201315264,4.0
27.205493081,5.0
27.209670899,7.0
27.213848716,8.0
27.218026533,7.0
27.222204350,5.0
27.226382168,4.0
27.230559985,4.0
27.234737802,5.0
27.238915619,4.0
27.243093437,2.0
27.247271254,2.0
27.251449071,7.0
27.255626888,8.0
27.259804706,3.0
27.263982523,8.0
27.268160340,3.0
27.272338157,9.0
27.276515974,4.0
27.280693792,11.0
27.284871609,8.0
27.289049426,5.0
27.293227243,3.0
27.297405061,3.0
27.301582878,9.0
27.305760695,13.0
27.309938512,5.0
27.314116330,4.0
27.318294147,3.0
27.322471964,4.0
27.326649781,8.0
27.330827599,3.0
27.335005416,2.0
27.339183233,4.0
27.343361050,7.0
27.347538868,5.0
27.351716685,1.0
27.355894502,7.0
27.360072319,3.0
27.364250137,11.0
27.368427954,5.0
27.372605771,9.0
27.376783588,5.0
27.380961406,5.0
27.385139223,1.0
27.389317040,3.0
27.393494857,4.0
27.397672675,9.0
27.401850492,3.0
27.406028309,4.0
27.410206126,8.0
27.414383944,5.0
27.418561761,10.0
27.422739578,7.0
27.426917395,4.0
27.431095213,3.0
27.435273030,2.0
27.439450847,10.0
27.443628664,5.0
27.447806482,3.0
27.451984299,4.0
27.456162116,2.0
27.460339933,7.0
27.464517750,5.0
27.468695568,5.0
27.472873385,3.0
27.477051202,10.0
27.481229019,3.0
27.485406837,8.0
27.489584654,4.0
27.493762471,5.0
27.497940288,4.0
27.502118106,8.0
27.506295923,2.0
27.510473740,7.0
27.514651557,7.0
27.518829375,5.0
27.523007192,3.0
27.527185009,2.0
27.531362826,5.0
27.535540644,9.0
27.539718461,7.0
27.543896278,4.0
27.548074095,1.0
27.552251913,2.0
27.556429730,4.0
27.560607547,8.0
27.564785364,9.0
27.568963182,9.0
27.573140999,5.0
27.577318816,2.0
27.581496633,4.0
27.585674451,3.0
27.589852268,11.0
27.594030085,0.0
27.598207902,8.0
27.602385720,7.0
27.606563537,5.0
27.610741354,5.0
27.614919171,7.0
27.619096989,5.0
27.623274806,5.0
27.627452623,8.0
27.631630440,2.0
27.635808258,1.0
27.639986075,9.0
27.644163892,9.0
27.648341709,7.0
27.652519526,7.0
27.656697344,5.0
27.660875161,8.0
27.665052978,9.0
27.669230795,4.0
27.673408613,7.0
27.677586430,5.0
27.681764247,2.0
27.685942064,4.0
27.690119882,4.0
27.694297699,3.0
27.698475516,10.0
27.702653333,7.0
27.706831151,8.0
27.711008968,10.0
27.715186785,9.0
27.719364602,7.0
27.723542420,7.0
27.727720237,2.0
27.731898054,5.0
27.736075871,8.0
27.740253689,9.0
27.744431506,5.0
27.748609323,9.0
27.752787140,9.0
27.756964958,9.0
27.761142775,11.0
27.765320592,9.0
27.769498409,10.0
27.773676227,13.0
27.777854044,5.0
27.782031861,9.0
27.786209678,5.0
27.790387496,3.0
27.794565313,3.0
27.798743130,3.0
27.802920947,4.0
27.807098765,10.0
27.811276582,9.0
27.815454399,8.0
27.819632216,7.0
27.823810034,7.0
27.827987851,4.0
27.832165668,4.0
27.836343485,4.0
27.840521302,7.0
27.844699120,4.0
27.848876937,2.0
27.853054754,4.0
27.857232571,7.0
27.861410389,8.0
27.865588206,10.0
27.869766023,8.0
27.873943840,11.0
27.878121658,5.0
27.882299475,10.0
27.886477292,10.0
27.890655109,10.0
27.894832927,10.0
27.899010744,9.0
27.903188561,14.0
27.907366378,9.0
27.911544196,7.0
27.915722013,3.0
27.919899830,2.0
27.924077647,4.0
27.928255465,5.0
27.932433282,4.0
27.936611099,3.0
27.940788916,10.0
27.944966734,11.0
27.949144551,8.0
27.953322368,4.0
27.957500185,10.0
27.961678003,7.0
27.965855820,9.0
27.970033637,5.0
27.974211454,7.0
27.978389272,7.0
27.982567089,5.0
27.986744906,9.0
27.990922723,8.0
27.995100541,13.0
27.999278358,9.0
28.003456175,5.0
28.007633992,8.0
28.011811810,9.0
28.015989627,11.0
28.020167444,5.0
28.024345261,5.0
28.028523079,11.0
28.032700896,8.0
28.036878713,14.0
28.041056530,13.0
28.045234347,11.0
28.049412165,7.0
28.053589982,22.0
28.057767799,10.0
28.061945616,14.0
28.066123434,14.0
28.070301251,5.0
28.074479068,24.0
28.078656885,15.0
28.082834703,11.0
28.087012520,10.0
28.091190337,7.0
28.095368154,18.0
28.099545972,13.0
28.103723789,16.0
28.107901606,8.0
28.112079423,20.0
28.116257241,21.0
28.120435058,23.0
28.124612875,16.0
28.128790692,16.0
28.132968510,24.0
28.137146327,24.0
28.141324144,34.0
28.145501961,18.0
28.149679779,26.0
28.153857596,30.0
28.158035413,35.0
28.162213230,37.0
28.166391048,46.0
28.170568865,36.0
28.174746682,39.0
28.178924499,33.0
28.183102317,53.0
28.187280134,53.0
28.191457951,49.0
28.195635768,49.0
28.199813586,54.0
28.203991403,59.0
28.208169220,84.0
28.212347037,69.0
28.216524855,65.0
28.220702672,66.0
28.224880489,91.0
28.229058306,88.0
28.233236123,77.0
28.237413941,97.0
28.241591758,81.0
28.245769575,103.0
28.249947392,104.0
28.254125210,110.0
28.258303027,94.0
28.262480844,73.0
28.266658661,81.0
28.270836479,73.0
28.275014296,73.0
28.279192113,75.0
28.283369930,59.0
28.287547748,62.0
28.291725565,48.0
28.295903382,65.0
28.300081199,54.0
28.304259017,41.0
28.308436834,53.0
28.312614651,42.0
28.316792468,37.0
28.320970286,52.0
28.325148103,53.0
28.329325920,48.0
28.333503737,41.0
28.337681555,41.0
28.341859372,35.0
28.346037189,29.0
28.350215006,28.0
28.354392824,26.0
28.358570641,18.0
28.362748458,15.0
28.366926275,17.0
28.371104093,17.0
28.375281910,16.0
28.379459727,13.0
28.383637544,15.0
28.387815362,11.0
28.391993179,10.0
28.396170996,16.0
28.400348813,5.0
28.404526631,5.0
28.408704448,8.0
28.412882265,11.0
28.417060082,9.0
28.421237899,10.0
28.425415717,4.0
28.429593534,5.0
28.433771351,2.0
28.437949168,7.0
28.442126986,3.0
28.446304803,5.0
28.450482620,7.0
28.454660437,4.0
28.458838255,3.0
28.463016072,7.0
28.467193889,7.0
28.471371706,11.0
28.475549524,7.0
28.479727341,5.0
28.483905158,4.0
28.488082975,7.0
28.492260793,8.0
28.496438610,5.0
28.500616427,7.0
28.504794244,5.0
28.508972062,8.0
28.513149879,8.0
28.517327696,4.0
28.521505513,2.0
28.525683331,1.0
28.529861148,5.0
28.534038965,4.0
28.538216782,5.0
28.542394600,5.0
28.546572417,7.0
28.550750234,9.0
28.554928051,10.0
28.559105869,5.0
28.563283686,7.0
28.567461503,5.0
28.571639320,9.0
28.575817138,3.0
28.579994955,8.0
28.584172772,5.0
28.588350589,11.0
28.592528407,4.0
28.596706224,8.0
28.600884041,8.0
28.605061858,9.0
28.609239675,3.0
28.613417493,9.0
28.617595310,9.0
28.621773127,9.0
28.625950944,7.0
28.630128762,7.0
28.634306579,9.0
28.638484396,5.0
28.642662213,7.0
28.646840031,4.0
28.651017848,5.0
28.655195665,3.0
28.659373482,15.0
28.663551300,3.0
28.667729117,7.0
28.671906934,7.0
28.676084751,9.0
28.680262569,8.0
28.684440386,9.0
28.688618203,5.0
28.692796020,9.0
28.696973838,5.0
28.701151655,1.0
28.705329472,8.0
28.709507289,8.0
28.713685107,7.0
28.717862924,9.0
28.722040741,10.0
28.726218558,1.0
28.730396376,9.0
28.734574193,5.0
28.738752010,4.0
28.742929827,7.0
28.747107645,8.0
28.751285462,8.0
28.755463279,5.0
28.759641096,14.0
28.763818914,8.0
28.767996731,4.0
28.772174548,4.0
28.776352365,13.0
28.780530183,5.0
28.784708000,7.0
28.788885817,5.0
28.793063634,8.0
28.797241452,10.0
28.801419269,4.0
28.805597086,3.0
28.809774903,10.0
28.813952720,8.0
28.818130538,3.0
28.822308355,7.0
28.826486172,4.0
28.830663989,5.0
28.834841807,7.0
28.839019624,5.0
28.843197441,7.0
28.847375258,8.0
28.851553076,3.0
28.855730893,4.0
28.859908710,8.0
28.864086527,7.0
28.868264345,5.0
28.872442162,5.0
28.876619979,5.0
28.880797796,10.0
28.884975614,7.0
28.889153431,7.0
28.893331248,2.0
28.897509065,4.0
28.901686883,3.0
28.905864700,7.0
28.910042517,5.0
28.914220334,7.0
28.918398152,7.0
28.922575969,7.0
28.926753786,5.0
28.930931603,5.0
28.935109421,9.0
28.939287238,5.0
28.943465055,1.0
28.947642872,11.0
28.951820690,2.0
28.955998507,7.0
28.960176324,11.0
28.964354141,8.0
28.968531959,7.0
28.972709776,8.0
28.976887593,8.0
28.981065410,10.0
28.985243228,2.0
28.989421045,7.0
28.993598862,9.0
28.997776679,10.0
29.001954496,5.0
29.006132314,5.0
29.010310131,9.0
29.014487948,2.0
29.018665765,5.0
29.022843583,3.0
29.027021400,9.0
29.031199217,3.0
29.035377034,3.0
29.039554852,4.0
29.043732669,8.0
29.047910486,14.0
29.052088303,11.0
29.056266121,3.0
29.060443938,4.0
29.064621755,7.0
29.068799572,8.0
29.072977390,11.0
29.077155207,9.0
29.081333024,7.0
29.085510841,9.0
29.089688659,9.0
29.093866476,8.0
29.098044293,5.0
29.102222110,8.0
29.106399928,7.0
29.110577745,2.0
29.114755562,10.0
29.118933379,2.0
29.123111197,8.0
29.127289014,8.0
29.131466831,8.0
29.135644648,8.0
29.139822466,9.0
29.144000283,8.0
29.148178100,2.0
29.152355917,4.0
29.156533735,7.0
29.160711552,4.0
29.164889369,5.0
29.169067186,2.0
29.173245004,11.0
29.177422821,7.0
29.181600638,2.0
29.185778455,2.0
29.189956272,11.0
29.194134090,9.0
29.198311907,4.0
29.202489724,3.0
29.206667541,3.0
29.210845359,7.0
29.215023176,5.0
29.219200993,8.0
29.223378810,5.0
29.227556628,4.0
29.231734445,2.0
29.235912262,3.0
29.240090079,4.0
29.244267897,3.0
29.248445714,5.0
29.252623531,9.0
29.256801348,9.0
29.260979166,2.0
29.265156983,4.0
29.269334800,4.0
29.273512617,2.0
29.277690435,9.0
29.281868252,7.0
29.286046069,8.0
29.290223886,3.0
29.294401704,2.0
29.298579521,4.0
29.302757338,4.0
29.306935155,8.0
29.311112973,8.0
29.315290790,5.0
29.319468607,11.0
29.323646424,8.0
29.327824242,7.0
29.332002059,4.0
29.336179876,7.0
29.340357693,2.0
29.344535511,8.0
29.348713328,5.0
29.352891145,4.0
29.357068962,9.0
29.361246780,4.0
29.365424597,3.0
29.369602414,7.0
29.373780231,1.0
29.377958048,4.0
29.382135866,4.0
29.386313683,7.0
29.390491500,5.0
29.394669317,10.0
29.398847135,8.0
29.403024952,3.0
29.407202769,5.0
29.411380586,4.0
29.415558404,3.0
29.419736221,5.0
29.423914038,3.0
29.428091855,8.0
29.432269673,3.0
29.436447490,2.0
29.440625307,5.0
29.444803124,4.0
29.448980942,11.0
29.453158759,14.0
29.457336576,4.0
29.461514393,8.0
29.465692211,3.0
29.469870028,7.0
29.474047845,4.0
29.478225662,5.0
29.482403480,3.0
29.486581297,8.0
29.490759114,5.0
29.494936931,9.0
29.499114749,7.0
29.503292566,5.0
29.507470383,8.0
29.511648200,5.0
29.515826018,3.0
29.520003835,7.0
29.524181652,5.0
29.528359469,3.0
29.532537287,5.0
29.536715104,13.0
29.540892921,8.0
29.545070738,2.0
29.549248556,4.0
29.553426373,5.0
29.557604190,13.0
29.561782007,4.0
29.565959824,7.0
29.570137642,4.0
29.574315459,8.0
29.578493276,4.0
29.582671093,10.0
29.586848911,13.0
29.591026728,7.0
29.595204545,4.0
29.599382362,13.0
29.603560180,5.0
29.607737997,5.0
29.611915814,5.0
29.616093631,8.0
29.620271449,5.0
29.624449266,8.0
29.628627083,5.0
29.632804900,3.0
29.636982718,4.0
29.641160535,2.0
29.645338352,7.0
29.649516169,2.0
29.653693987,9.0
29.657871804,7.0
29.662049621,7.0
29.666227438,13.0
29.670405256,7.0
29.674583073,7.0
29.678760890,4.0
29.682938707,4.0
29.687116525,10.0
29.691294342,7.0
29.695472159,2.0
29.699649976,8.0
29.703827794,13.0
29.708005611,9.0
29.712183428,4.0
29.716361245,5.0
29.720539063,4.0
29.724716880,5.0
29.728894697,8.0
29.733072514,2.0
29.737250332,8.0
29.741428149,7.0
29.745605966,5.0
29.749783783,5.0
29.753961601,10.0
29.758139418,7.0
29.762317235,3.0
29.766495052,8.0
29.770672869,5.0
29.774850687,7.0
29.779028504,7.0
29.783206321,1.0
29.787384138,9.0
29.791561956,11.0
29.795739773,2.0
29.799917590,5.0
29.804095407,5.0
29.808273225,0.0
29.812451042,5.0
29.816628859,14.0
29.820806676,9.0
29.824984494,4.0
29.829162311,4.0
29.833340128,3.0
29.837517945,3.0
29.841695763,11.0
29.845873580,1.0
29.850051397,10.0
29.854229214,4.0
29.858407032,3.0
29.862584849,7.0
29.866762666,8.0
29.870940483,5.0
29.875118301,9.0
29.879296118,10.0
29.883473935,13.0
29.887651752,5.0
29.891829570,5.0
29.896007387,8.0
29.900185204,7.0
29.904363021,5.0
29.908540839,2.0
29.912718656,7.0
29.916896473,3.0
29.921074290,9.0
29.925252108,3.0
29.929429925,10.0
29.933607742,11.0
29.937785559,11.0
29.941963377,5.0
29.946141194,5.0
29.950319011,15.0
29.954496828,7.0
29.958674645,8.0
29.962852463,9.0
29.967030280,9.0
29.971208097,11.0
29.975385914,7.0
29.979563732,5.0
29.983741549,9.0
29.987919366,20.0
29.992097183,9.0
29.996275001,7.0
30.000452818,10.0
30.004630635,9.0
30.008808452,5.0
30.012986270,7.0
30.017164087,9.0
30.021341904,9.0
30.025519721,4.0
30.029697539,10.0
30.033875356,8.0
30.038053173,13.0
30.042230990,11.0
30.046408808,5.0
30.050586625,14.0
30.054764442,8.0
30.058942259,7.0
30.063120077,7.0
30.067297894,11.0
30.071475711,10.0
30.075653528,3.0
30.079831346,10.0
30.084009163,4.0
30.088186980,13.0
30.092364797,14.0
30.096542615,7.0
30.100720432,4.0
30.104898249,11.0
30.109076066,14.0
30.113253884,9.0
30.117431701,8.0
30.121609518,7.0
30.125787335,10.0
30.129965153,8.0
30.134142970,8.0
30.138320787,10.0
30.142498604,9.0
30.146676421,13.0
30.150854239,11.0
30.155032056,10.0
30.159209873,13.0
30.163387690,7.0
30.167565508,9.0
30.171743325,7.0
30.175921142,14.0
30.180098959,15.0
30.184276777,13.0
30.188454594,16.0
30.192632411,8.0
30.196810228,10.0
30.200988046,7.0
30.205165863,8.0
30.209343680,10.0
30.213521497,10.0
30.217699315,10.0
30.221877132,4.0
30.226054949,13.0
30.230232766,7.0
30.234410584,9.0
30.238588401,4.0
30.242766218,8.0
30.246944035,10.0
30.251121853,20.0
30.255299670,5.0
30.259477487,20.0
30.263655304,14.0
30.267833122,7.0
30.272010939,8.0
30.276188756,9.0
30.280366573,10.0
30.284544391,13.0
30.288722208,14.0
30.292900025,5.0
30.297077842,7.0
30.301255660,15.0
30.305433477,8.0
30.309611294,10.0
30.313789111,8.0
30.317966929,15.0
30.322144746,17.0
30.326322563,10.0
30.330500380,17.0
30.334678197,11.0
30.338856015,14.0
30.343033832,11.0
30.347211649,7.0
30.351389466,14.0
30.355567284,14.0
30.359745101,9.0
30.363922918,11.0
30.368100735,7.0
30.372278553,9.0
30.376456370,16.0
30.380634187,10.0
30.384812004,13.0
30.388989822,9.0
30.393167639,7.0
30.397345456,13.0
30.401523273,10.0
30.405701091,11.0
30.409878908,15.0
30.414056725,13.0
30.418234542,18.0
30.422412360,14.0
30.426590177,17.0
30.430767994,14.0
30.434945811,15.0
30.439123629,14.0
30.443301446,11.0
30.447479263,8.0
30.451657080,15.0
30.455834898,13.0
30.460012715,20.0
30.464190532,5.0
30.468368349,10.0
30.472546167,7.0
30.476723984,10.0
30.480901801,20.0
30.485079618,15.0
30.489257436,18.0
30.493435253,10.0
30.497613070,16.0
30.501790887,16.0
30.505968705,9.0
30.510146522,13.0
30.514324339,22.0
30.518502156,11.0
30.522679973,14.0
30.526857791,14.0
30.531035608,14.0
30.535213425,16.0
30.539391242,17.0
30.543569060,18.0
30.547746877,9.0
30.551924694,7.0
30.556102511,20.0
30.560280329,16.0
30.564458146,14.0
30.568635963,17.0
30.572813780,16.0
30.576991598,11.0
30.581169415,9.0
30.585347232,13.0
30.589525049,10.0
30.593702867,15.0
30.597880684,18.0
30.602058501,17.0
30.606236318,15.0
30.610414136,8.0
30.614591953,23.0
30.618769770,17.0
30.622947587,18.0
30.627125405,13.0
30.631303222,22.0
30.635481039,13.0
30.639658856,22.0
30.643836674,26.0
30.648014491,27.0
30.652192308,10.0
30.656370125,22.0
30.660547943,20.0
30.664725760,22.0
30.668903577,16.0
30.673081394,13.0
30.677259212,17.0
30.681437029,33.0
30.685614846,22.0
30.689792663,20.0
30.693970481,31.0
30.698148298,18.0
30.702326115,23.0
30.706503932,17.0
30.710681750,23.0
30.714859567,33.0
30.719037384,23.0
30.723215201,22.0
30.727393018,33.0
30.731570836,26.0
30.735748653,26.0
30.739926470,24.0
30.744104287,21.0
30.748282105,31.0
30.752459922,26.0
30.756637739,39.0
30.760815556,27.0
30.764993374,37.0
30.769171191,34.0
30.773349008,42.0
30.777526825,53.0
30.781704643,45.0
30.785882460,40.0
30.790060277,42.0
30.794238094,50.0
30.798415912,55.0
30.802593729,58.0
30.806771546,65.0
30.810949363,61.0
30.815127181,58.0
30.819304998,71.0
30.823482815,67.0
30.827660632,75.0
30.831838450,90.0
30.836016267,87.0
30.840194084,98.0
30.844371901,99.0
30.848549719,105.0
30.852727536,99.0
30.856905353,114.0
30.861083170,114.0
30.865260988,123.0
30.869438805,142.0
30.873616622,167.0
30.877794439,157.0
30.881972257,197.0
30.886150074,178.0
30.890327891,201.0
30.894505708,229.0
30.898683526,220.0
30.902861343,264.0
30.907039160,260.0
30.911216977,287.0
30.915394794,294.0
30.919572612,283.0
30.923750429,332.0
30.927928246,341.0
30.932106063,355.0
30.936283881,415.0
30.940461698,424.0
30.944639515,407.0
30.948817332,495.0
30.952995150,491.0
30.957172967,495.0
30.961350784,547.0
30.965528601,571.0
30.969706419,611.0
30.973884236,586.0
30.978062053,612.0
30.982239870,688.0
30.986417688,664.0
30.990595505,695.0
30.994773322,696.0
30.998951139,697.0
31.003128957,768.0
31.007306774,719.0
31.011484591,770.0
31.015662408,732.0
31.019840226,736.0
31.024018043,856.0
31.028195860,773.0
31.032373677,813.0
31.036551495,761.0
31.040729312,773.0
31.044907129,759.0
31.049084946,783.0
31.053262764,762.0
31.057440581,748.0
31.061618398,786.0
31.065796215,734.0
31.069974033,753.0
31.074151850,698.0
31.078329667,661.0
31.082507484,672.0
31.086685302,659.0
31.090863119,643.0
31.095040936,677.0
31.099218753,592.0
31.103396570,598.0
31.107574388,593.0
31.111752205,599.0
31.115930022,606.0
31.120107839,595.0
31.124285657,491.0
31.128463474,478.0
31.132641291,488.0
31.136819108,430.0
31.140996926,467.0
31.145174743,472.0
31.149352560,434.0
31.153530377,438.0
31.157708195,408.0
31.161886012,396.0
31.166063829,388.0
31.170241646,376.0
31.174419464,386.0
31.178597281,350.0
31.182775098,304.0
31.186952915,296.0
31.191130733,290.0
31.195308550,280.0
31.199486367,242.0
31.203664184,244.0
31.207842002,231.0
31.212019819,247.0
31.216197636,254.0
31.220375453,223.0
31.224553271,204.0
31.228731088,228.0
31.232908905,212.0
31.237086722,189.0
31.241264540,221.0
31.245442357,200.0
31.249620174,193.0
31.253797991,176.0
31.257975809,167.0
31.262153626,183.0
31.266331443,175.0
31.270509260,180.0
31.274687078,155.0
31.278864895,184.0
31.283042712,152.0
31.287220529,169.0
31.291398346,167.0
31.295576164,174.0
31.299753981,152.0
31.303931798,182.0
31.308109615,139.0
31.312287433,162.0
31.316465250,149.0
31.320643067,188.0
31.324820884,146.0
31.328998702,130.0
31.333176519,140.0
31.337354336,176.0
31.341532153,172.0
31.345709971,183.0
31.349887788,177.0
31.354065605,194.0
31.358243422,170.0
31.362421240,188.0
31.366599057,164.0
31.370776874,185.0
31.374954691,193.0
31.379132509,194.0
31.383310326,197.0
31.387488143,236.0
31.391665960,210.0
31.395843778,195.0
31.400021595,225.0
31.404199412,234.0
31.408377229,234.0
31.412555047,231.0
31.416732864,242.0
31.420910681,240.0
31.425088498,255.0
31.429266316,232.0
31.433444133,214.0
31.437621950,236.0
31.441799767,254.0
31.445977585,239.0
31.450155402,259.0
31.454333219,255.0
31.458511036,251.0
31.462688854,302.0
31.466866671,278.0
31.471044488,255.0
31.475222305,251.0
31.479400123,297.0
31.483577940,289.0
31.487755757,264.0
31.491933574,310.0
31.496111391,293.0
31.500289209,277.0
31.504467026,335.0
31.508644843,334.0
31.512822660,326.0
31.517000478,338.0
31.521178295,340.0
31.525356112,334.0
31.529533929,277.0
31.533711747,271.0
31.537889564,325.0
31.542067381,304.0
31.546245198,316.0
31.550423016,304.0
31.554600833,255.0
31.558778650,302.0
31.562956467,285.0
31.567134285,260.0
31.571312102,253.0
31.575489919,229.0
31.579667736,264.0
31.583845554,251.0
31.588023371,214.0
31.592201188,239.0
31.596379005,210.0
31.600556823,204.0
31.604734640,215.0
31.608912457,202.0
31.613090274,197.0
31.617268092,194.0
31.621445909,188.0
31.625623726,168.0
31.629801543,174.0
31.633979361,191.0
31.638157178,170.0
31.642334995,161.0
31.646512812,169.0
31.650690630,155.0
31.654868447,139.0
31.659046264,144.0
31.663224081,129.0
31.667401899,162.0
31.671579716,111.0
31.675757533,118.0
31.679935350,112.0
31.684113167,111.0
31.688290985,116.0
31.692468802,123.0
31.696646619,94.0
31.700824436,124.0
31.705002254,91.0
31.709180071,113.0
31.713357888,95.0
31.717535705,90.0
31.721713523,98.0
31.725891340,87.0
31.730069157,95.0
31.734246974,78.0
31.738424792,66.0
31.742602609,85.0
31.746780426,72.0
31.750958243,82.0
31.755136061,67.0
31.759313878,81.0
31.763491695,90.0
31.767669512,65.0
31.771847330,66.0
31.776025147,69.0
31.780202964,69.0
31.784380781,65.0
31.788558599,45.0
31.792736416,59.0
31.796914233,65.0
31.801092050,50.0
31.805269868,59.0
31.809447685,48.0
31.813625502,62.0
31.817803319,52.0
31.821981137,31.0
31.826158954,59.0
31.830336771,39.0
31.834514588,43.0
31.838692406,48.0
31.842870223,48.0
31.847048040,59.0
31.851225857,46.0
31.855403675,35.0
31.859581492,42.0
31.863759309,28.0
31.867937126,43.0
31.872114943,37.0
31.876292761,27.0
31.880470578,33.0
31.884648395,36.0
31.888826212,30.0
31.893004030,24.0
31.897181847,28.0
31.901359664,26.0
31.905537481,22.0
31.909715299,33.0
31.913893116,26.0
31.918070933,31.0
31.922248750,22.0
31.926426568,21.0
31.930604385,23.0
31.934782202,26.0
31.938960019,23.0
31.943137837,15.0
31.947315654,20.0
31.951493471,15.0
31.955671288,17.0
31.959849106,18.0
31.964026923,20.0
31.968204740,20.0
31.972382557,20.0
31.976560375,11.0
31.980738192,10.0
31.984916009,23.0
31.989093826,11.0
31.993271644,11.0
31.997449461,11.0
32.001627278,13.0
32.005805095,8.0
32.009982913,11.0
32.014160730,14.0
32.018338547,15.0
32.022516364,8.0
32.026694182,11.0
32.030871999,15.0
32.035049816,20.0
32.039227633,9.0
32.043405451,9.0
32.047583268,5.0
32.051761085,7.0
32.055938902,13.0
32.060116719,10.0
32.064294537,8.0
32.068472354,9.0
32.072650171,8.0
32.076827988,9.0
32.081005806,5.0
32.085183623,9.0
32.089361440,18.0
32.093539257,14.0
32.097717075,9.0
32.101894892,7.0
32.106072709,8.0
32.110250526,8.0
32.114428344,4.0
32.118606161,10.0
32.122783978,8.0
32.126961795,13.0
32.131139613,9.0
32.135317430,11.0
32.139495247,9.0
32.143673064,4.0
32.147850882,7.0
32.152028699,7.0
32.156206516,10.0
32.160384333,4.0
32.164562151,8.0
32.168739968,5.0
32.172917785,8.0
32.177095602,5.0
32.181273420,7.0
32.185451237,5.0
32.189629054,1.0
32.193806871,7.0
32.197984689,2.0
32.202162506,5.0
32.206340323,7.0
32.210518140,17.0
32.214695958,8.0
32.218873775,5.0
32.223051592,7.0
32.227229409,8.0
32.231407227,10.0
32.235585044,4.0
32.239762861,8.0
32.243940678,7.0
32.248118495,7.0
32.252296313,4.0
32.256474130,9.0
32.260651947,1.0
32.264829764,9.0
32.269007582,4.0
32.273185399,8.0
32.277363216,15.0
32.281541033,13.0
32.285718851,7.0
32.289896668,3.0
32.294074485,9.0
32.298252302,10.0
32.302430120,7.0
32.306607937,5.0
32.310785754,7.0
32.314963571,7.0
32.319141389,8.0
32.323319206,4.0
32.327497023,4.0
32.331674840,5.0
32.335852658,4.0
32.340030475,5.0
32.344208292,7.0
32.348386109,4.0
32.352563927,14.0
32.356741744,7.0
32.360919561,4.0
32.365097378,8.0
32.369275196,11.0
32.373453013,9.0
32.377630830,5.0
32.381808647,4.0
32.385986465,4.0
32.390164282,3.0
32.394342099,8.0
32.398519916,9.0
32.402697734,5.0
32.406875551,9.0
32.411053368,2.0
32.415231185,10.0
32.419409003,7.0
32.423586820,9.0
32.427764637,2.0
32.431942454,3.0
32.436120272,2.0
32.440298089,7.0
32.444475906,5.0
32.448653723,7.0
32.452831540,7.0
32.457009358,11.0
32.461187175,7.0
32.465364992,7.0
32.469542809,3.0
32.473720627,4.0
32.477898444,4.0
32.482076261,7.0
32.486254078,8.0
32.490431896,5.0
32.494609713,2.0
32.498787530,8.0
32.502965347,8.0
32.507143165,5.0
32.511320982,7.0
32.515498799,1.0
32.519676616,3.0
32.523854434,4.0
32.528032251,8.0
32.532210068,4.0
32.536387885,4.0
32.540565703,13.0
32.544743520,2.0
32.548921337,7.0
32.553099154,9.0
32.557276972,4.0
32.561454789,5.0
32.565632606,5.0
32.569810423,13.0
32.573988241,0.0
32.578166058,4.0
32.582343875,7.0
32.586521692,9.0
32.590699510,4.0
32.594877327,7.0
32.599055144,4.0
32.603232961,9.0
32.607410779,2.0
32.611588596,9.0
32.615766413,5.0
32.619944230,4.0
32.624122048,4.0
32.628299865,5.0
32.632477682,4.0
32.636655499,1.0
32.640833316,7.0
32.645011134,7.0
32.649188951,5.0
32.653366768,8.0
32.657544585,4.0
32.661722403,4.0
32.665900220,5.0
32.670078037,8.0
32.674255854,3.0
32.678433672,4.0
32.682611489,3.0
32.686789306,7.0
32.690967123,3.0
32.695144941,3.0
32.699322758,2.0
32.703500575,8.0
32.707678392,3.0
32.711856210,8.0
32.716034027,14.0
32.720211844,11.0
32.724389661,5.0
32.728567479,10.0
32.732745296,4.0
32.736923113,7.0
32.741100930,4.0
32.745278748,4.0
32.749456565,2.0
32.753634382,3.0
32.757812199,4.0
32.761990017,9.0
32.766167834,5.0
32.770345651,9.0
32.774523468,10.0
32.778701286,9.0
32.782879103,5.0
32.787056920,3.0
32.791234737,3.0
32.795412555,4.0
32.799590372,2.0
