Angle,Intensity
19.438930824,4
19.443108641,7
19.447286458,9
19.451464275,3
19.455642093,4
19.45981991,5
19.463997727,7
19.468175544,14
19.472353362,9
19.476531179,9
19.480708996,5
19.484886813,4
19.489064631,5
19.493242448,7
19.497420265,2
19.501598082,5
19.5057759,5
19.509953717,7
19.514131534,7
19.518309351,8
19.522487169,4
19.526664986,10
19.530842803,4
19.53502062,7
19.539198438,7
19.543376255,1
19.547554072,5
19.551731889,8
19.555909707,4
19.560087524,8
19.564265341,7
19.568443158,3
19.572620976,2
19.576798793,4
19.58097661,2
19.585154427,11
19.589332245,4
19.593510062,5
19.597687879,10
19.601865696,3
19.606043513,1
19.610221331,8
19.614399148,2
19.618576965,8
19.622754782,8
19.6269326,4
19.631110417,4
19.635288234,8
19.639466051,5
19.643643869,9
19.647821686,8
19.651999503,3
19.65617732,2
19.660355138,7
19.664532955,8
19.668710772,11
19.672888589,3
19.677066407,4
19.681244224,5
19.685422041,9
19.689599858,5
19.693777676,7
19.697955493,5
19.70213331,4
19.706311127,8
19.710488945,10
19.714666762,3
19.718844579,8
19.723022396,9
19.727200214,1
19.731378031,4
19.735555848,4
19.739733665,5
19.743911483,9
19.7480893,4
19.752267117,7
19.756444934,4
19.760622752,2
19.764800569,4
19.768978386,4
19.773156203,8
19.777334021,4
19.781511838,7
19.785689655,4
19.789867472,2
19.794045289,5
19.798223107,3
19.802400924,4
19.806578741,4
19.810756558,10
19.814934376,3
19.819112193,11
19.82329001,7
19.827467827,4
19.831645645,5
19.835823462,5
19.840001279,8
19.844179096,4
19.848356914,7
19.852534731,5
19.856712548,7
19.860890365,5
19.865068183,7
19.869246,1
19.873423817,3
19.877601634,3
19.881779452,7
19.885957269,8
19.890135086,3
19.894312903,4
19.898490721,5
19.902668538,3
19.906846355,7
19.911024172,7
19.91520199,3
19.919379807,8
19.923557624,5
19.927735441,3
19.931913259,7
19.936091076,5
19.940268893,4
19.94444671,5
19.948624528,8
19.952802345,10
19.956980162,10
19.961157979,9
19.965335797,7
19.969513614,5
19.973691431,2
19.977869248,7
19.982047066,11
19.986224883,3
19.9904027,4
19.994580517,13
19.998758334,4
20.002936152,4
20.007113969,4
20.011291786,3
20.015469603,3
20.019647421,5
20.023825238,9
20.028003055,3
20.032180872,1
20.03635869,3
20.040536507,8
20.044714324,11
20.048892141,8
20.053069959,3
20.057247776,0
20.061425593,3
20.06560341,2
20.069781228,3
20.073959045,7
20.078136862,2
20.082314679,5
20.086492497,7
20.090670314,7
20.094848131,7
20.099025948,2
20.103203766,10
20.107381583,2
20.1115594,4
20.115737217,3
20.119915035,5
20.124092852,3
20.128270669,4
20.132448486,7
20.136626304,5
20.140804121,5
20.144981938,9
20.149159755,7
20.153337573,9
20.15751539,0
20.161693207,9
20.165871024,7
20.170048842,4
20.174226659,4
20.178404476,7
20.182582293,2
20.18676011,4
20.190937928,7
20.195115745,8
20.199293562,11
20.203471379,3
20.207649197,4
20.211827014,4
20.216004831,8
20.220182648,4
20.224360466,3
20.228538283,5
20.2327161,5
20.236893917,8
20.241071735,9
20.245249552,9
20.249427369,7
20.253605186,0
20.257783004,10
20.261960821,5
20.266138638,1
20.270316455,1
20.274494273,7
20.27867209,3
20.282849907,9
20.287027724,4
20.291205542,1
20.295383359,8
20.299561176,7
20.303738993,4
20.307916811,2
20.312094628,3
20.316272445,7
