Angle,Intensity,,,,,,,,,,,,,,,,,
63.318545343,2,,,,,,,,,,,,,,,,,
63.32272316,2,,,,,,,,,,,,,,,,,
63.326900978,3,,,,,,,,,,,,,,,,,
63.331078795,5,,,,,,,,,,,,,,,,,
63.335256612,4,,,,,,,,,,,,,,,,,
63.339434429,1,,,,,,,,,,,,,,,,,
63.343612247,2,,,,,,,,,,,,,,,,,
63.347790064,1,,,,,,,,,,,,,,,,,
63.351967881,5,,,,,,,,,,,,,,,,,
63.356145698,5,,,,,,,,,,,,,,,,,
63.360323516,3,,,,,,,,,,,,,,,,,
63.364501333,5,,,,,,,,,,,,,,,,,
63.36867915,3,,,,,,,,,,,,,,,,,
63.372856967,2,,,,,,,,,,,,,,,,,
63.377034785,8,,,,,,,,,,,,,,,,,
63.381212602,7,,,,,,,,,,,,,,,,,
63.385390419,2,,,,,,,,,,,,,,,,,
63.389568236,3,,,,,,,,,,,,,,,,,
63.393746054,5,,,,,,,,,,,,,,,,,
63.397923871,1,,,,,,,,,,,,,,,,,
63.402101688,5,,,,,,,,,,,,,,,,,
63.406279505,2,,,,,,,,,,,,,,,,,
63.410457323,5,,,,,,,,,,,,,,,,,
63.41463514,5,,,,,,,,,,,,,,,,,
63.418812957,7,,,,,,,,,,,,,,,,,
63.422990774,4,,,,,,,,,,,,,,,,,
63.427168592,3,,,,,,,,,,,,,,,,,
63.431346409,3,,,,,,,,,,,,,,,,,
63.435524226,4,,,,,,,,,,,,,,,,,
63.439702043,5,,,,,,,,,,,,,,,,,
63.443879861,4,,,,,,,,,,,,,,,,,
63.448057678,0,,,,,,,,,,,,,,,,,
63.452235495,3,,,,,,,,,,,,,,,,,
63.456413312,4,,,,,,,,,,,,,,,,,
63.46059113,0,,,,,,,,,,,,,,,,,
63.464768947,3,,,,,,,,,,,,,,,,,
63.468946764,5,,,,,,,,,,,,,,,,,
63.473124581,2,,,,,,,,,,,,,,,,,
63.477302399,4,,,,,,,,,,,,,,,,,
63.481480216,4,,,,,,,,,,,,,,,,,
63.485658033,4,,,,,,,,,,,,,,,,,
63.48983585,5,,,,,,,,,,,,,,,,,
63.494013667,5,,,,,,,,,,,,,,,,,
63.498191485,7,,,,,,,,,,,,,,,,,
63.502369302,9,,,,,,,,,,,,,,,,,
63.506547119,1,,,,,,,,,,,,,,,,,
63.510724936,5,,,,,,,,,,,,,,,,,
63.514902754,4,,,,,,,,,,,,,,,,,
63.519080571,5,,,,,,,,,,,,,,,,,
63.523258388,4,,,,,,,,,,,,,,,,,
63.527436205,1,,,,,,,,,,,,,,,,,
63.531614023,3,,,,,,,,,,,,,,,,,
63.53579184,7,,,,,,,,,,,,,,,,,
63.539969657,3,,,,,,,,,,,,,,,,,
63.544147474,4,,,,,,,,,,,,,,,,,
63.548325292,8,,,,,,,,,,,,,,,,,
63.552503109,7,,,,,,,,,,,,,,,,,
63.556680926,7,,,,,,,,,,,,,,,,,
63.560858743,5,,,,,,,,,,,,,,,,,
63.565036561,4,,,,,,,,,,,,,,,,,
63.569214378,8,,,,,,,,,,,,,,,,,
63.573392195,5,,,,,,,,,,,,,,,,,
63.577570012,1,,,,,,,,,,,,,,,,,
63.58174783,9,,,,,,,,,,,,,,,,,
63.585925647,3,,,,,,,,,,,,,,,,,
63.590103464,2,,,,,,,,,,,,,,,,,
63.594281281,1,,,,,,,,,,,,,,,,,
63.598459099,2,,,,,,,,,,,,,,,,,
63.602636916,4,,,,,,,,,,,,,,,,,
63.606814733,4,,,,,,,,,,,,,,,,,
63.61099255,4,,,,,,,,,,,,,,,,,
63.615170368,4,,,,,,,,,,,,,,,,,
63.619348185,4,,,,,,,,,,,,,,,,,
63.623526002,2,,,,,,,,,,,,,,,,,
63.627703819,5,,,,,,,,,,,,,,,,,
63.631881637,3,,,,,,,,,,,,,,,,,
63.636059454,3,,,,,,,,,,,,,,,,,
63.640237271,4,,,,,,,,,,,,,,,,,
63.644415088,3,,,,,,,,,,,,,,,,,
63.648592906,3,,,,,,,,,,,,,,,,,
63.652770723,2,,,,,,,,,,,,,,,,,
63.65694854,4,,,,,,,,,,,,,,,,,
63.661126357,4,,,,,,,,,,,,,,,,,
63.665304175,5,,,,,,,,,,,,,,,,,
63.669481992,4,,,,,,,,,,,,,,,,,
63.673659809,5,,,,,,,,,,,,,,,,,
63.677837626,2,,,,,,,,,,,,,,,,,
63.682015443,8,,,,,,,,,,,,,,,,,
63.686193261,3,,,,,,,,,,,,,,,,,
63.690371078,3,,,,,,,,,,,,,,,,,
63.694548895,2,,,,,,,,,,,,,,,,,
63.698726712,4,,,,,,,,,,,,,,,,,
63.70290453,7,,,,,,,,,,,,,,,,,
63.707082347,7,,,,,,,,,,,,,,,,,
63.711260164,5,,,,,,,,,,,,,,,,,
63.715437981,2,,,,,,,,,,,,,,,,,
63.719615799,3,,,,,,,,,,,,,,,,,
63.723793616,3,,,,,,,,,,,,,,,,,
63.727971433,2,,,,,,,,,,,,,,,,,
63.73214925,4,,,,,,,,,,,,,,,,,
63.736327068,3,,,,,,,,,,,,,,,,,
63.740504885,4,,,,,,,,,,,,,,,,,
63.744682702,8,,,,,,,,,,,,,,,,,
63.748860519,5,,,,,,,,,,,,,,,,,
63.753038337,11,,,,,,,,,,,,,,,,,
63.757216154,5,,,,,,,,,,,,,,,,,
63.761393971,2,,,,,,,,,,,,,,,,,
63.765571788,7,,,,,,,,,,,,,,,,,
63.769749606,7,,,,,,,,,,,,,,,,,
63.773927423,5,,,,,,,,,,,,,,,,,
63.77810524,4,,,,,,,,,,,,,,,,,
63.782283057,7,,,,,,,,,,,,,,,,,
63.786460875,9,,,,,,,,,,,,,,,,,
63.790638692,7,,,,,,,,,,,,,,,,,
63.794816509,3,,,,,,,,,,,,,,,,,
63.798994326,7,,,,,,,,,,,,,,,,,
63.803172144,2,,,,,,,,,,,,,,,,,
63.807349961,10,,,,,,,,,,,,,,,,,
63.811527778,3,,,,,,,,,,,,,,,,,
63.815705595,5,,,,,,,,,,,,,,,,,
63.819883413,7,,,,,,,,,,,,,,,,,
63.82406123,4,,,,,,,,,,,,,,,,,
63.828239047,4,,,,,,,,,,,,,,,,,
63.832416864,1,,,,,,,,,,,,,,,,,
63.836594682,3,,,,,,,,,,,,,,,,,
63.840772499,2,,,,,,,,,,,,,,,,,
63.844950316,2,,,,,,,,,,,,,,,,,
63.849128133,5,,,,,,,,,,,,,,,,,
63.853305951,7,,,,,,,,,,,,,,,,,
63.857483768,8,,,,,,,,,,,,,,,,,
63.861661585,3,,,,,,,,,,,,,,,,,
63.865839402,2,,,,,,,,,,,,,,,,,
63.870017219,5,,,,,,,,,,,,,,,,,
63.874195037,4,,,,,,,,,,,,,,,,,
63.878372854,5,,,,,,,,,,,,,,,,,
63.882550671,4,,,,,,,,,,,,,,,,,
63.886728488,1,,,,,,,,,,,,,,,,,
63.890906306,5,,,,,,,,,,,,,,,,,
63.895084123,4,,,,,,,,,,,,,,,,,
63.89926194,8,,,,,,,,,,,,,,,,,
63.903439757,8,,,,,,,,,,,,,,,,,
63.907617575,4,,,,,,,,,,,,,,,,,
63.911795392,4,,,,,,,,,,,,,,,,,
63.915973209,1,,,,,,,,,,,,,,,,,
63.920151026,2,,,,,,,,,,,,,,,,,
63.924328844,3,,,,,,,,,,,,,,,,,
63.928506661,3,,,,,,,,,,,,,,,,,
63.932684478,14,,,,,,,,,,,,,,,,,
63.936862295,4,,,,,,,,,,,,,,,,,
63.941040113,3,,,,,,,,,,,,,,,,,
63.94521793,1,,,,,,,,,,,,,,,,,
63.949395747,10,,,,,,,,,,,,,,,,,
63.953573564,1,,,,,,,,,,,,,,,,,
63.957751382,2,,,,,,,,,,,,,,,,,
63.961929199,7,,,,,,,,,,,,,,,,,
63.966107016,9,,,,,,,,,,,,,,,,,
63.970284833,4,,,,,,,,,,,,,,,,,
63.974462651,5,,,,,,,,,,,,,,,,,
63.978640468,5,,,,,,,,,,,,,,,,,
63.982818285,4,,,,,,,,,,,,,,,,,
63.986996102,10,,,,,,,,,,,,,,,,,
63.99117392,7,,,,,,,,,,,,,,,,,
63.995351737,4,,,,,,,,,,,,,,,,,
63.999529554,3,,,,,,,,,,,,,,,,,
64.003707371,13,,,,,,,,,,,,,,,,,
64.007885189,1,,,,,,,,,,,,,,,,,
64.012063006,4,,,,,,,,,,,,,,,,,
64.016240823,4,,,,,,,,,,,,,,,,,
64.02041864,5,,,,,,,,,,,,,,,,,
64.024596458,11,,,,,,,,,,,,,,,,,
64.028774275,7,,,,,,,,,,,,,,,,,
64.032952092,7,,,,,,,,,,,,,,,,,
64.037129909,7,,,,,,,,,,,,,,,,,
64.041307727,7,,,,,,,,,,,,,,,,,
64.045485544,4,,,,,,,,,,,,,,,,,
64.049663361,4,,,,,,,,,,,,,,,,,
64.053841178,8,,,,,,,,,,,,,,,,,
64.058018995,7,,,,,,,,,,,,,,,,,
64.062196813,8,,,,,,,,,,,,,,,,,
64.06637463,0,,,,,,,,,,,,,,,,,
64.070552447,3,,,,,,,,,,,,,,,,,
64.074730264,7,,,,,,,,,,,,,,,,,
64.078908082,9,,,,,,,,,,,,,,,,,
64.083085899,8,,,,,,,,,,,,,,,,,
64.087263716,5,,,,,,,,,,,,,,,,,
64.091441533,8,,,,,,,,,,,,,,,,,
64.095619351,5,,,,,,,,,,,,,,,,,
64.099797168,5,,,,,,,,,,,,,,,,,
64.103974985,3,,,,,,,,,,,,,,,,,
64.108152802,11,,,,,,,,,,,,,,,,,
64.11233062,3,,,,,,,,,,,,,,,,,
64.116508437,9,,,,,,,,,,,,,,,,,
64.120686254,7,,,,,,,,,,,,,,,,,
64.124864071,10,,,,,,,,,,,,,,,,,
64.129041889,7,,,,,,,,,,,,,,,,,
64.133219706,5,,,,,,,,,,,,,,,,,
64.137397523,7,,,,,,,,,,,,,,,,,
64.14157534,7,,,,,,,,,,,,,,,,,
64.145753158,5,,,,,,,,,,,,,,,,,
64.149930975,14,,,,,,,,,,,,,,,,,
64.154108792,4,,,,,,,,,,,,,,,,,
64.158286609,2,,,,,,,,,,,,,,,,,
64.162464427,7,,,,,,,,,,,,,,,,,
64.166642244,13,,,,,,,,,,,,,,,,,
64.170820061,4,,,,,,,,,,,,,,,,,
64.174997878,4,,,,,,,,,,,,,,,,,
64.179175696,1,,,,,,,,,,,,,,,,,
64.183353513,3,,,,,,,,,,,,,,,,,
64.18753133,5,,,,,,,,,,,,,,,,,
64.191709147,4,,,,,,,,,,,,,,,,,
64.195886965,5,,,,,,,,,,,,,,,,,
64.200064782,4,,,,,,,,,,,,,,,,,
64.204242599,9,,,,,,,,,,,,,,,,,
64.208420416,9,,,,,,,,,,,,,,,,,
64.212598234,7,,,,,,,,,,,,,,,,,
64.216776051,3,,,,,,,,,,,,,,,,,
64.220953868,10,,,,,,,,,,,,,,,,,
64.225131685,4,,,,,,,,,,,,,,,,,
64.229309503,11,,,,,,,,,,,,,,,,,
64.23348732,11,,,,,,,,,,,,,,,,,
64.237665137,4,,,,,,,,,,,,,,,,,
64.241842954,5,,,,,,,,,,,,,,,,,
64.246020772,13,,,,,,,,,,,,,,,,,
64.250198589,8,,,,,,,,,,,,,,,,,
64.254376406,9,,,,,,,,,,,,,,,,,
64.258554223,13,,,,,,,,,,,,,,,,,
64.26273204,14,,,,,,,,,,,,,,,,,
64.266909858,11,,,,,,,,,,,,,,,,,
64.271087675,15,,,,,,,,,,,,,,,,,
64.275265492,9,,,,,,,,,,,,,,,,,
64.279443309,13,,,,,,,,,,,,,,,,,
64.283621127,9,,,,,,,,,,,,,,,,,
64.287798944,17,,,,,,,,,,,,,,,,,
64.291976761,7,,,,,,,,,,,,,,,,,
64.296154578,11,,,,,,,,,,,,,,,,,
64.300332396,13,,,,,,,,,,,,,,,,,
64.304510213,14,,,,,,,,,,,,,,,,,
64.30868803,8,,,,,,,,,,,,,,,,,
64.312865847,17,,,,,,,,,,,,,,,,,
64.317043665,9,,,,,,,,,,,,,,,,,
64.321221482,10,,,,,,,,,,,,,,,,,
64.325399299,14,,,,,,,,,,,,,,,,,
64.329577116,15,,,,,,,,,,,,,,,,,
64.333754934,14,,,,,,,,,,,,,,,,,
64.337932751,16,,,,,,,,,,,,,,,,,
64.342110568,9,,,,,,,,,,,,,,,,,
64.346288385,24,,,,,,,,,,,,,,,,,
64.350466203,5,,,,,,,,,,,,,,,,,
64.35464402,17,,,,,,,,,,,,,,,,,
64.358821837,16,,,,,,,,,,,,,,,,,
64.362999654,17,,,,,,,,,,,,,,,,,
64.367177472,11,,,,,,,,,,,,,,,,,
64.371355289,14,,,,,,,,,,,,,,,,,
64.375533106,21,,,,,,,,,,,,,,,,,
64.379710923,24,,,,,,,,,,,,,,,,,
64.383888741,21,,,,,,,,,,,,,,,,,
64.388066558,13,,,,,,,,,,,,,,,,,
64.392244375,24,,,,,,,,,,,,,,,,,
64.396422192,15,,,,,,,,,,,,,,,,,
64.40060001,26,,,,,,,,,,,,,,,,,
64.404777827,23,,,,,,,,,,,,,,,,,
64.408955644,24,,,,,,,,,,,,,,,,,
64.413133461,21,,,,,,,,,,,,,,,,,
64.417311279,20,,,,,,,,,,,,,,,,,
64.421489096,29,,,,,,,,,,,,,,,,,
64.425666913,14,,,,,,,,,,,,,,,,,
64.42984473,23,,,,,,,,,,,,,,,,,
64.434022548,20,,,,,,,,,,,,,,,,,
64.438200365,26,,,,,,,,,,,,,,,,,
64.442378182,37,,,,,,,,,,,,,,,,,
64.446555999,30,,,,,,,,,,,,,,,,,
64.450733816,39,,,,,,,,,,,,,,,,,
64.454911634,31,,,,,,,,,,,,,,,,,
64.459089451,28,,,,,,,,,,,,,,,,,
64.463267268,30,,,,,,,,,,,,,,,,,
64.467445085,40,,,,,,,,,,,,,,,,,
64.471622903,43,,,,,,,,,,,,,,,,,
64.47580072,42,,,,,,,,,,,,,,,,,
64.479978537,40,,,,,,,,,,,,,,,,,
64.484156354,36,,,,,,,,,,,,,,,,,
64.488334172,41,,,,,,,,,,,,,,,,,
64.492511989,46,,,,,,,,,,,,,,,,,
64.496689806,29,,,,,,,,,,,,,,,,,
64.500867623,45,,,,,,,,,,,,,,,,,
64.505045441,28,,,,,,,,,,,,,,,,,
64.509223258,28,,,,,,,,,,,,,,,,,
64.513401075,43,,,,,,,,,,,,,,,,,
64.517578892,41,,,,,,,,,,,,,,,,,
64.52175671,48,,,,,,,,,,,,,,,,,
64.525934527,43,,,,,,,,,,,,,,,,,
64.530112344,43,,,,,,,,,,,,,,,,,
64.534290161,53,,,,,,,,,,,,,,,,,
64.538467979,26,,,,,,,,,,,,,,,,,
64.542645796,54,,,,,,,,,,,,,,,,,
64.546823613,35,,,,,,,,,,,,,,,,,
64.55100143,54,,,,,,,,,,,,,,,,,
64.555179248,39,,,,,,,,,,,,,,,,,
64.559357065,41,,,,,,,,,,,,,,,,,
64.563534882,39,,,,,,,,,,,,,,,,,
64.567712699,66,,,,,,,,,,,,,,,,,
64.571890517,29,,,,,,,,,,,,,,,,,
64.576068334,50,,,,,,,,,,,,,,,,,
64.580246151,50,,,,,,,,,,,,,,,,,
64.584423968,56,,,,,,,,,,,,,,,,,
64.588601786,52,,,,,,,,,,,,,,,,,
64.592779603,49,,,,,,,,,,,,,,,,,
64.59695742,40,,,,,,,,,,,,,,,,,
64.601135237,47,,,,,,,,,,,,,,,,,
64.605313055,45,,,,,,,,,,,,,,,,,
64.609490872,56,,,,,,,,,,,,,,,,,
64.613668689,41,,,,,,,,,,,,,,,,,
64.617846506,36,,,,,,,,,,,,,,,,,
64.622024324,34,,,,,,,,,,,,,,,,,
64.626202141,47,,,,,,,,,,,,,,,,,
64.630379958,41,,,,,,,,,,,,,,,,,
64.634557775,42,,,,,,,,,,,,,,,,,
64.638735592,45,,,,,,,,,,,,,,,,,
64.64291341,46,,,,,,,,,,,,,,,,,
64.647091227,53,,,,,,,,,,,,,,,,,
64.651269044,33,,,,,,,,,,,,,,,,,
64.655446861,56,,,,,,,,,,,,,,,,,
64.659624679,39,,,,,,,,,,,,,,,,,
64.663802496,66,,,,,,,,,,,,,,,,,
64.667980313,53,,,,,,,,,,,,,,,,,
64.67215813,40,,,,,,,,,,,,,,,,,
64.676335948,48,,,,,,,,,,,,,,,,,
64.680513765,46,,,,,,,,,,,,,,,,,
64.684691582,46,,,,,,,,,,,,,,,,,
64.688869399,42,,,,,,,,,,,,,,,,,
64.693047217,62,,,,,,,,,,,,,,,,,
64.697225034,49,,,,,,,,,,,,,,,,,
64.701402851,47,,,,,,,,,,,,,,,,,
64.705580668,46,,,,,,,,,,,,,,,,,
64.709758486,55,,,,,,,,,,,,,,,,,
64.713936303,55,,,,,,,,,,,,,,,,,
64.71811412,55,,,,,,,,,,,,,,,,,
64.722291937,37,,,,,,,,,,,,,,,,,
64.726469755,37,,,,,,,,,,,,,,,,,
64.730647572,39,,,,,,,,,,,,,,,,,
64.734825389,49,,,,,,,,,,,,,,,,,
64.739003206,46,,,,,,,,,,,,,,,,,
64.743181024,33,,,,,,,,,,,,,,,,,
64.747358841,47,,,,,,,,,,,,,,,,,
64.751536658,34,,,,,,,,,,,,,,,,,
64.755714475,36,,,,,,,,,,,,,,,,,
64.759892293,28,,,,,,,,,,,,,,,,,
64.76407011,30,,,,,,,,,,,,,,,,,
64.768247927,40,,,,,,,,,,,,,,,,,
64.772425744,39,,,,,,,,,,,,,,,,,
64.776603562,41,,,,,,,,,,,,,,,,,
64.780781379,55,,,,,,,,,,,,,,,,,
64.784959196,39,,,,,,,,,,,,,,,,,
64.789137013,34,,,,,,,,,,,,,,,,,
64.793314831,35,,,,,,,,,,,,,,,,,
64.797492648,43,,,,,,,,,,,,,,,,,
64.801670465,40,,,,,,,,,,,,,,,,,
64.805848282,34,,,,,,,,,,,,,,,,,
64.8100261,20,,,,,,,,,,,,,,,,,
64.814203917,35,,,,,,,,,,,,,,,,,
64.818381734,34,,,,,,,,,,,,,,,,,
64.822559551,34,,,,,,,,,,,,,,,,,
64.826737368,49,,,,,,,,,,,,,,,,,
64.830915186,34,,,,,,,,,,,,,,,,,
64.835093003,34,,,,,,,,,,,,,,,,,
64.83927082,33,,,,,,,,,,,,,,,,,
64.843448637,27,,,,,,,,,,,,,,,,,
64.847626455,24,,,,,,,,,,,,,,,,,
64.851804272,36,,,,,,,,,,,,,,,,,
64.855982089,35,,,,,,,,,,,,,,,,,
64.860159906,33,,,,,,,,,,,,,,,,,
64.864337724,39,,,,,,,,,,,,,,,,,
64.868515541,46,,,,,,,,,,,,,,,,,
64.872693358,34,,,,,,,,,,,,,,,,,
64.876871175,28,,,,,,,,,,,,,,,,,
64.881048993,29,,,,,,,,,,,,,,,,,
64.88522681,27,,,,,,,,,,,,,,,,,
64.889404627,26,,,,,,,,,,,,,,,,,
64.893582444,45,,,,,,,,,,,,,,,,,
64.897760262,29,,,,,,,,,,,,,,,,,
64.901938079,26,,,,,,,,,,,,,,,,,
64.906115896,21,,,,,,,,,,,,,,,,,
64.910293713,33,,,,,,,,,,,,,,,,,
64.914471531,29,,,,,,,,,,,,,,,,,
64.918649348,18,,,,,,,,,,,,,,,,,
64.922827165,21,,,,,,,,,,,,,,,,,
64.927004982,26,,,,,,,,,,,,,,,,,
64.9311828,26,,,,,,,,,,,,,,,,,
64.935360617,21,,,,,,,,,,,,,,,,,
64.939538434,35,,,,,,,,,,,,,,,,,
64.943716251,20,,,,,,,,,,,,,,,,,
64.947894069,14,,,,,,,,,,,,,,,,,
64.952071886,26,,,,,,,,,,,,,,,,,
64.956249703,35,,,,,,,,,,,,,,,,,
64.96042752,24,,,,,,,,,,,,,,,,,
64.964605338,24,,,,,,,,,,,,,,,,,
64.968783155,31,,,,,,,,,,,,,,,,,
64.972960972,26,,,,,,,,,,,,,,,,,
64.977138789,29,,,,,,,,,,,,,,,,,
64.981316607,15,,,,,,,,,,,,,,,,,
64.985494424,17,,,,,,,,,,,,,,,,,
64.989672241,24,,,,,,,,,,,,,,,,,
64.993850058,23,,,,,,,,,,,,,,,,,
64.998027876,20,,,,,,,,,,,,,,,,,
65.002205693,18,,,,,,,,,,,,,,,,,
65.00638351,29,,,,,,,,,,,,,,,,,
65.010561327,27,,,,,,,,,,,,,,,,,
65.014739144,20,,,,,,,,,,,,,,,,,
65.018916962,14,,,,,,,,,,,,,,,,,
65.023094779,14,,,,,,,,,,,,,,,,,
65.027272596,28,,,,,,,,,,,,,,,,,
65.031450413,23,,,,,,,,,,,,,,,,,
65.035628231,17,,,,,,,,,,,,,,,,,
65.039806048,14,,,,,,,,,,,,,,,,,
65.043983865,13,,,,,,,,,,,,,,,,,
65.048161682,17,,,,,,,,,,,,,,,,,
65.0523395,13,,,,,,,,,,,,,,,,,
65.056517317,11,,,,,,,,,,,,,,,,,
65.060695134,16,,,,,,,,,,,,,,,,,
65.064872951,27,,,,,,,,,,,,,,,,,
65.069050769,20,,,,,,,,,,,,,,,,,
65.073228586,27,,,,,,,,,,,,,,,,,
65.077406403,14,,,,,,,,,,,,,,,,,
65.08158422,16,,,,,,,,,,,,,,,,,
65.085762038,22,,,,,,,,,,,,,,,,,
65.089939855,18,,,,,,,,,,,,,,,,,
65.094117672,16,,,,,,,,,,,,,,,,,
65.098295489,15,,,,,,,,,,,,,,,,,
65.102473307,21,,,,,,,,,,,,,,,,,
65.106651124,11,,,,,,,,,,,,,,,,,
65.110828941,11,,,,,,,,,,,,,,,,,
65.115006758,13,,,,,,,,,,,,,,,,,
65.119184576,15,,,,,,,,,,,,,,,,,
65.123362393,16,,,,,,,,,,,,,,,,,
65.12754021,18,,,,,,,,,,,,,,,,,
65.131718027,13,,,,,,,,,,,,,,,,,
65.135895845,11,,,,,,,,,,,,,,,,,
65.140073662,8,,,,,,,,,,,,,,,,,
65.144251479,16,,,,,,,,,,,,,,,,,
65.148429296,13,,,,,,,,,,,,,,,,,
65.152607114,5,,,,,,,,,,,,,,,,,
65.156784931,17,,,,,,,,,,,,,,,,,
65.160962748,18,,,,,,,,,,,,,,,,,
65.165140565,17,,,,,,,,,,,,,,,,,
65.169318383,9,,,,,,,,,,,,,,,,,
65.1734962,20,,,,,,,,,,,,,,,,,
65.177674017,13,,,,,,,,,,,,,,,,,
65.181851834,9,,,,,,,,,,,,,,,,,
65.186029652,15,,,,,,,,,,,,,,,,,
65.190207469,11,,,,,,,,,,,,,,,,,
65.194385286,10,,,,,,,,,,,,,,,,,
65.198563103,15,,,,,,,,,,,,,,,,,
65.202740921,11,,,,,,,,,,,,,,,,,
65.206918738,11,,,,,,,,,,,,,,,,,
65.211096555,15,,,,,,,,,,,,,,,,,
65.215274372,7,,,,,,,,,,,,,,,,,
65.219452189,14,,,,,,,,,,,,,,,,,
65.223630007,14,,,,,,,,,,,,,,,,,
65.227807824,15,,,,,,,,,,,,,,,,,
65.231985641,11,,,,,,,,,,,,,,,,,
65.236163458,9,,,,,,,,,,,,,,,,,
65.240341276,11,,,,,,,,,,,,,,,,,
65.244519093,10,,,,,,,,,,,,,,,,,
65.24869691,9,,,,,,,,,,,,,,,,,
65.252874727,14,,,,,,,,,,,,,,,,,
65.257052545,20,,,,,,,,,,,,,,,,,
65.261230362,20,,,,,,,,,,,,,,,,,
65.265408179,13,,,,,,,,,,,,,,,,,
65.269585996,18,,,,,,,,,,,,,,,,,
65.273763814,11,,,,,,,,,,,,,,,,,
65.277941631,9,,,,,,,,,,,,,,,,,
65.282119448,9,,,,,,,,,,,,,,,,,
65.286297265,14,,,,,,,,,,,,,,,,,
65.290475083,11,,,,,,,,,,,,,,,,,
65.2946529,13,,,,,,,,,,,,,,,,,
65.298830717,7,,,,,,,,,,,,,,,,,
65.303008534,10,,,,,,,,,,,,,,,,,
65.307186352,14,,,,,,,,,,,,,,,,,
65.311364169,8,,,,,,,,,,,,,,,,,
65.315541986,18,,,,,,,,,,,,,,,,,
65.319719803,18,,,,,,,,,,,,,,,,,
65.323897621,8,,,,,,,,,,,,,,,,,
65.328075438,14,,,,,,,,,,,,,,,,,
65.332253255,17,,,,,,,,,,,,,,,,,
65.336431072,17,,,,,,,,,,,,,,,,,
65.34060889,9,,,,,,,,,,,,,,,,,
65.344786707,20,,,,,,,,,,,,,,,,,
65.348964524,11,,,,,,,,,,,,,,,,,
65.353142341,17,,,,,,,,,,,,,,,,,
65.357320159,17,,,,,,,,,,,,,,,,,
65.361497976,11,,,,,,,,,,,,,,,,,
65.365675793,13,,,,,,,,,,,,,,,,,
65.36985361,11,,,,,,,,,,,,,,,,,
65.374031428,13,,,,,,,,,,,,,,,,,
65.378209245,10,,,,,,,,,,,,,,,,,
65.382387062,18,,,,,,,,,,,,,,,,,
65.386564879,13,,,,,,,,,,,,,,,,,
65.390742697,18,,,,,,,,,,,,,,,,,
65.394920514,14,,,,,,,,,,,,,,,,,
65.399098331,21,,,,,,,,,,,,,,,,,
65.403276148,13,,,,,,,,,,,,,,,,,
65.407453965,21,,,,,,,,,,,,,,,,,
65.411631783,13,,,,,,,,,,,,,,,,,
65.4158096,23,,,,,,,,,,,,,,,,,
65.419987417,14,,,,,,,,,,,,,,,,,
65.424165234,22,,,,,,,,,,,,,,,,,
65.428343052,18,,,,,,,,,,,,,,,,,
65.432520869,21,,,,,,,,,,,,,,,,,
65.436698686,23,,,,,,,,,,,,,,,,,
65.440876503,24,,,,,,,,,,,,,,,,,
65.445054321,20,,,,,,,,,,,,,,,,,
65.449232138,20,,,,,,,,,,,,,,,,,
65.453409955,16,,,,,,,,,,,,,,,,,
65.457587772,21,,,,,,,,,,,,,,,,,
65.46176559,26,,,,,,,,,,,,,,,,,
65.465943407,23,,,,,,,,,,,,,,,,,
65.470121224,26,,,,,,,,,,,,,,,,,
65.474299041,15,,,,,,,,,,,,,,,,,
65.478476859,13,,,,,,,,,,,,,,,,,
65.482654676,13,,,,,,,,,,,,,,,,,
65.486832493,23,,,,,,,,,,,,,,,,,
65.49101031,24,,,,,,,,,,,,,,,,,
65.495188128,21,,,,,,,,,,,,,,,,,
65.499365945,22,,,,,,,,,,,,,,,,,
65.503543762,18,,,,,,,,,,,,,,,,,
65.507721579,20,,,,,,,,,,,,,,,,,
65.511899397,15,,,,,,,,,,,,,,,,,
65.516077214,20,,,,,,,,,,,,,,,,,
65.520255031,21,,,,,,,,,,,,,,,,,
65.524432848,21,,,,,,,,,,,,,,,,,
65.528610666,17,,,,,,,,,,,,,,,,,
65.532788483,14,,,,,,,,,,,,,,,,,
65.5369663,17,,,,,,,,,,,,,,,,,
65.541144117,23,,,,,,,,,,,,,,,,,
65.545321935,23,,,,,,,,,,,,,,,,,
65.549499752,24,,,,,,,,,,,,,,,,,
65.553677569,13,,,,,,,,,,,,,,,,,
65.557855386,28,,,,,,,,,,,,,,,,,
65.562033204,8,,,,,,,,,,,,,,,,,
65.566211021,16,,,,,,,,,,,,,,,,,
65.570388838,21,,,,,,,,,,,,,,,,,
65.574566655,16,,,,,,,,,,,,,,,,,
65.578744473,20,,,,,,,,,,,,,,,,,
65.58292229,16,,,,,,,,,,,,,,,,,
65.587100107,16,,,,,,,,,,,,,,,,,
65.591277924,14,,,,,,,,,,,,,,,,,
65.595455741,22,,,,,,,,,,,,,,,,,
65.599633559,35,,,,,,,,,,,,,,,,,
65.603811376,18,,,,,,,,,,,,,,,,,
65.607989193,23,,,,,,,,,,,,,,,,,
65.61216701,11,,,,,,,,,,,,,,,,,
65.616344828,24,,,,,,,,,,,,,,,,,
65.620522645,26,,,,,,,,,,,,,,,,,
65.624700462,31,,,,,,,,,,,,,,,,,
65.628878279,20,,,,,,,,,,,,,,,,,
65.633056097,24,,,,,,,,,,,,,,,,,
65.637233914,20,,,,,,,,,,,,,,,,,
65.641411731,17,,,,,,,,,,,,,,,,,
65.645589548,15,,,,,,,,,,,,,,,,,
