2theta,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410
22.02292,108.73162,105.83141,107.71592,103.48436,100.4399,106.41605,104.17619,103.42816,112.62177,111.01067,114.25109,112.23161,112.5122,109.44478,107.69865,110.6319,110.36563,105.02968,109.08744,111.69522,110.78542,120.48277,118.50538,122.66981,122.0165,120.65933,124.88402
22.05192,109.80792,106.83434,108.69977,105.92141,104.23248,107.16697,106.10809,104.8738,111.97053,112.52709,116.35957,114.16507,114.53904,110.81273,109.17353,112.54728,111.62647,106.21396,110.48879,112.17157,111.03775,122.03878,120.74219,123.37989,124.79519,123.95957,127.40299
22.08092,108.6112,104.48204,107.61108,105.11553,103.98734,103.66153,103.92679,102.34056,110.66978,113.34278,113.41432,113.46947,113.43636,111.18475,107.37103,112.09232,111.18037,105.86556,110.0049,109.58188,109.0443,119.06502,120.11992,122.39924,122.54061,123.21976,125.60257
22.10992,111.13759,107.54639,110.88344,108.37736,107.78007,106.1676,105.91132,106.06798,113.69351,116.31412,116.35684,114.81736,114.49647,114.51334,109.36939,114.49219,111.52527,107.60724,110.82533,111.71998,111.15938,120.11165,122.57189,124.72537,123.95044,125.57531,128.13935
22.13892,111.66625,108.63918,111.16342,110.28867,111.77347,108.4871,108.62965,107.41227,115.44337,117.17435,117.23338,115.85133,113.92868,116.52827,110.28665,115.81033,112.78292,110.79267,112.51865,112.75049,112.42689,122.34525,123.97665,126.4646,124.7907,128.01388,129.23657
22.16792,111.50214,110.77978,111.65615,110.72791,113.51489,109.60522,111.076,107.7497,117.32887,118.92682,117.51724,117.84932,113.63152,118.23459,111.32159,117.12804,114.6706,111.44658,113.77746,113.48433,113.40941,120.26663,123.50796,126.78386,123.97104,127.72337,128.64287
22.19692,110.46771,110.32708,111.03469,110.43314,112.51555,108.79139,109.45042,106.09519,115.43574,117.9177,115.75577,116.97509,111.85305,117.86141,110.40495,116.41792,114.60695,109.29682,112.00485,110.98769,111.02978,119.21772,121.74803,125.10329,120.54608,125.30504,125.92439
22.22592,111.42593,111.56452,111.05798,110.40801,112.15687,108.99832,109.19602,107.3408,114.50507,117.10971,116.58796,116.26853,112.34813,119.25139,111.68497,116.7972,114.15541,109.06302,111.6557,110.02717,111.35649,118.89446,121.73394,122.77598,120.45045,124.22989,125.19495
22.25492,111.04765,111.88218,110.78811,111.07229,111.68101,109.0689,111.58724,108.04001,114.02712,118.05857,117.26663,115.62705,113.09057,120.19667,112.89468,116.78493,115.12362,109.20231,113.174,109.34931,112.1775,119.4901,122.058,122.36368,121.04093,122.87113,125.28961
22.28392,110.20738,111.87563,110.74783,109.53375,111.4219,106.70575,111.83308,108.25789,112.96254,117.74517,115.83186,116.43514,112.85758,118.66031,110.73791,115.37548,115.57992,108.76678,113.96856,108.5358,112.14585,118.92212,120.22629,120.26625,120.10224,121.04378,123.38692
