659.1518489,371.6000061
663.6174215,413.5
668.0806362,433.1000061
672.5414949,423.7999878
676.9999992,392.7000122
681.4561509,350.2999878
685.9099518,308.2000122
690.3614036,280.6000061
694.8105081,264.2999878
699.257267,253.8000031
703.701682,247.6999969
708.1437549,244.1000061
712.5834874,242
717.0208813,238.3999939
721.4559383,238.6999969
725.88866,237.3999939
730.3190484,238.5
734.747105,239.6999969
739.1728316,241.1999969
743.59623,240.6999969
748.0173018,239.6000061
752.4360488,241.1999969
756.8524727,241.6999969
761.2665752,239.8999939
765.6783581,236.6999969
770.087823,235.1000061
774.4949717,232.3000031
778.8998058,230.6000061
783.3023272,228.1000061
787.7025375,227.8000031
792.1004383,227.1999969
796.4960315,227.1999969
800.8893187,229.1000061
805.2803016,230.6999969
809.668982,233.6999969
814.0553614,236.6000061
818.4394417,242.3000031
822.8212245,243.8999939
827.2007115,247.8999939
831.5779044,255.1000061
835.9528048,266.2000122
840.3254146,282.5
844.6957353,309.6000061
849.0637687,352.2999878
853.4295164,431.7999878
857.7929801,547.2000122
862.1541616,704.7999878
866.5130624,846.4000244
870.8696842,941
875.2240288,900.9000244
879.5760978,787.5999756
883.9258929,658.0999756
888.2734157,520.2999878
892.6186679,421.1000061
896.9616512,361.5
901.3023673,323.2999878
905.6408178,297
909.9770043,279.2000122
914.3109286,267.3999939
918.6425923,262.2000122
922.971997,256.6000061
927.2991445,251.3000031
931.6240363,248.6999969
935.9466742,247.3000031
940.2670597,246.3000031
944.5851945,244.8999939
948.9010803,243
953.2147187,240.3999939
957.5261114,239.8000031
961.83526,236.1999969
966.1421661,234.6000061
970.4468314,230.6000061
974.7492575,229.3999939
979.0494461,228.6000061
983.3473988,226.8999939
987.6431172,224.3999939
991.936603,224.5
996.2278578,224.1000061
1000.516883,222.6000061
1004.803681,222.3000031
1009.088252,221.3000031
1013.370599,220.8000031
1017.650723,219.3999939
1021.928626,218.8000031
1026.20431,218.6999969
1030.477775,218.6999969
1034.749024,216.5
1039.018058,217.6000061
1043.284878,216.1000061
1047.549488,215.8000031
1051.811887,215.3000031
1056.072078,215
1060.330062,215.3000031
1064.585841,213.5
1068.839417,213.6000061
1073.090791,212.8000031
1077.339964,212.3999939
1081.586939,211.8000031
1085.831716,211.8999939
1090.074298,211.5
1094.314686,210.3999939
1098.552882,210.8999939
1102.788887,210
