578.3663428,409.3999939
582.8746583,451.7000122
587.3805841,527.7999878
591.8841219,631.5999756
596.3852737,725.9000244
600.8840411,802.5
605.3804259,813.7000122
609.87443,765.2999878
614.366055,682
618.8553028,587.5
623.3421751,515.0999756
627.8266737,470.2999878
632.3088004,446.2999878
636.7885569,433.7000122
641.265945,430.7000122
645.7409665,435
650.2136232,448
654.6839167,472.5
659.1518489,494.2999878
663.6174215,520.0999756
668.0806362,527.9000244
672.5414949,514.5
676.9999992,481.3999939
681.4561509,445.3999939
685.9099518,409.1000061
690.3614036,383.1000061
694.8105081,360.2999878
699.257267,343.8999939
703.701682,331.3999939
708.1437549,323.7000122
712.5834874,316.7999878
717.0208813,309.3999939
721.4559383,305.2999878
725.88866,302.7999878
730.3190484,301.3999939
734.747105,300.7999878
739.1728316,303.6000061
743.59623,305.5
748.0173018,309.2000122
752.4360488,315.5
756.8524727,318.2000122
761.2665752,315.7999878
765.6783581,312.7000122
770.087823,305
774.4949717,295.7999878
778.8998058,290.2000122
783.3023272,284.3999939
787.7025375,283.7000122
792.1004383,281
796.4960315,280.8999939
800.8893187,281.1000061
805.2803016,282.3999939
809.668982,284.7000122
814.0553614,286.2000122
818.4394417,289.5
822.8212245,294.8999939
827.2007115,299.2000122
831.5779044,304.7999878
835.9528048,315.2999878
840.3254146,332.8999939
844.6957353,346.7000122
849.0637687,365.8999939
853.4295164,400
857.7929801,437.2000122
862.1541616,496.5
866.5130624,550.0999756
870.8696842,592.7999878
875.2240288,591.2999878
879.5760978,563.2000122
883.9258929,515.7000122
888.2734157,460.1000061
892.6186679,420.2000122
896.9616512,387.1000061
901.3023673,359.1000061
905.6408178,341.7000122
909.9770043,331.7000122
914.3109286,322.6000061
918.6425923,314
922.971997,307
927.2991445,302
931.6240363,297.2000122
935.9466742,290.6000061
940.2670597,285.2000122
944.5851945,281
948.9010803,276.3999939
953.2147187,272.2999878
957.5261114,270.1000061
961.83526,266.1000061
966.1421661,262.1000061
970.4468314,261.5
974.7492575,257.8999939
979.0494461,257.5
983.3473988,255.8000031
987.6431172,254.6000061
991.936603,253.5
996.2278578,252.1999969
1000.516883,250.3000031
1004.803681,251
1009.088252,249.1999969
1013.370599,250.5
1017.650723,247.8999939
1021.928626,247
1026.20431,245.8999939
1030.477775,246.8000031
1034.749024,245.6000061
1039.018058,244.6000061
1043.284878,243.6999969
1047.549488,243.3999939
1051.811887,243.3000031
1056.072078,241.6999969
1060.330062,241.1999969
1064.585841,242
1068.839417,241
1073.090791,241
1077.339964,239.3999939
1081.586939,238.5
1085.831716,238.8999939
1090.074298,237.8999939
1094.314686,237.1999969
1098.552882,237.6999969
1102.788887,237
