Angle,Intensity
22.931344374,2
22.939700008,1
22.948055643,1
22.956411277,4
22.964766912,6
22.973122546,1
22.981478181,4
22.989833815,1
22.99818945,5
23.006545084,1
23.014900719,8
23.023256353,2
23.031611988,10
23.039967622,4
23.048323257,6
23.056678891,1
23.065034525,2
23.07339016,2
23.081745794,2
23.090101429,6
23.098457063,2
23.106812698,4
23.115168332,4
23.123523967,4
23.131879601,5
23.140235236,4
23.14859087,0
23.156946505,6
23.165302139,0
23.173657774,6
23.182013408,4
23.190369043,2
23.198724677,4
23.207080312,6
23.215435946,4
23.223791581,2
23.232147215,1
23.24050285,2
23.248858484,2
23.257214119,0
23.265569753,0
23.273925388,2
23.282281022,0
23.290636657,4
23.298992291,2
23.307347926,1
23.31570356,5
23.324059195,4
23.332414829,8
23.340770464,6
23.349126098,6
23.357481733,2
23.365837367,2
23.374193002,5
23.382548636,4
23.390904271,8
23.399259905,5
23.40761554,6
23.415971174,2
23.424326808,9
23.432682443,2
23.441038077,2
23.449393712,1
23.457749346,10
23.466104981,6
23.474460615,0
23.48281625,10
23.491171884,13
23.499527519,0
23.507883153,2
23.516238788,4
23.524594422,4
23.532950057,5
23.541305691,4
23.549661326,4
23.55801696,5
23.566372595,1
23.574728229,4
23.583083864,6
23.591439498,6
23.599795133,6
23.608150767,6
23.616506402,0
23.624862036,4
23.633217671,9
23.641573305,6
23.64992894,4
23.658284574,0
23.666640209,2
23.674995843,4
23.683351478,5
23.691707112,1
23.700062747,4
23.708418381,6
23.716774016,2
23.72512965,5
23.733485285,9
23.741840919,1
23.750196554,6
23.758552188,6
23.766907823,8
23.775263457,5
23.783619092,5
23.791974726,6
23.80033036,2
23.808685995,4
23.817041629,4
23.825397264,2
23.833752898,5
23.842108533,4
23.850464167,5
23.858819802,10
23.867175436,5
23.875531071,2
23.883886705,2
23.89224234,5
23.900597974,5
23.908953609,5
23.917309243,6
23.925664878,6
23.934020512,5
23.942376147,5
23.950731781,5
23.959087416,6
23.96744305,4
23.975798685,4
23.984154319,8
23.992509954,8
24.000865588,4
24.009221223,5
24.017576857,5
24.025932492,1
24.034288126,6
24.042643761,6
24.050999395,6
24.05935503,8
24.067710664,2
24.076066299,8
24.084421933,5
24.092777568,5
24.101133202,4
24.109488837,1
24.117844471,5
24.126200106,4
24.13455574,4
24.142911375,8
24.151267009,8
24.159622643,4
24.167978278,4
24.176333912,4
24.184689547,5
24.193045181,5
24.201400816,2
24.20975645,2
24.218112085,2
24.226467719,2
24.234823354,2
24.243178988,5
24.251534623,5
24.259890257,8
24.268245892,1
24.276601526,5
24.284957161,1
24.293312795,5
24.30166843,8
24.310024064,6
24.318379699,5
24.326735333,1
24.335090968,4
24.343446602,0
24.351802237,2
24.360157871,9
24.368513506,2
24.37686914,2
24.385224775,5
24.393580409,2
24.401936044,6
24.410291678,6
24.418647313,5
24.427002947,5
24.435358582,4
24.443714216,6
24.452069851,5
24.460425485,4
24.46878112,5
24.477136754,6
24.485492389,9
24.493848023,4
24.502203658,0
24.510559292,9
24.518914926,4
24.527270561,2
24.535626195,4
24.54398183,2
24.552337464,6
24.560693099,8
24.569048733,5
24.577404368,8
