[Measurement conditions]
Sample identification,
30.468126682,5.0
30.476482317,1.0
30.484837951,4.0
30.493193586,4.0
30.501549220,0.0
30.509904855,1.0
30.518260489,1.0
30.526616124,2.0
30.534971758,2.0
30.543327393,6.0
30.551683027,0.0
30.560038662,0.0
30.568394296,0.0
30.576749931,4.0
30.585105565,2.0
30.593461200,1.0
30.601816834,0.0
30.610172469,1.0
30.618528103,2.0
30.626883738,2.0
30.635239372,0.0
30.643595007,1.0
30.651950641,1.0
30.660306276,0.0
30.668661910,2.0
30.677017545,1.0
30.685373179,1.0
30.693728813,1.0
30.702084448,2.0
30.710440082,4.0
30.718795717,0.0
30.727151351,2.0
30.735506986,4.0
30.743862620,1.0
30.752218255,2.0
30.760573889,4.0
30.768929524,1.0
30.777285158,0.0
30.785640793,2.0
30.793996427,1.0
30.802352062,0.0
30.810707696,1.0
30.819063331,4.0
30.827418965,4.0
30.835774600,1.0
30.844130234,1.0
30.852485869,2.0
30.860841503,0.0
30.869197138,2.0
30.877552772,4.0
30.885908407,0.0
30.894264041,1.0
30.902619676,2.0
30.910975310,1.0
30.919330945,2.0
30.927686579,1.0
30.936042214,2.0
30.944397848,1.0
30.952753483,1.0
30.961109117,2.0
30.969464752,0.0
30.977820386,2.0
30.986176021,1.0
30.994531655,1.0
31.002887290,2.0
31.011242924,2.0
31.019598559,1.0
31.027954193,0.0
31.036309828,1.0
31.044665462,1.0
31.053021096,0.0
31.061376731,2.0
31.069732365,0.0
31.078088000,1.0
31.086443634,0.0
31.094799269,1.0
31.103154903,2.0
31.111510538,2.0
31.119866172,2.0
31.128221807,1.0
31.136577441,2.0
31.144933076,1.0
31.153288710,0.0
31.161644345,1.0
31.169999979,2.0
31.178355614,2.0
31.186711248,0.0
31.195066883,0.0
31.203422517,1.0
31.211778152,0.0
31.220133786,0.0
31.228489421,6.0
31.236845055,1.0
31.245200690,1.0
31.253556324,0.0
31.261911959,0.0
31.270267593,1.0
31.278623228,1.0
31.286978862,0.0
31.295334497,0.0
31.303690131,1.0
31.312045766,1.0
31.320401400,2.0
31.328757035,4.0
31.337112669,1.0
31.345468304,0.0
31.353823938,0.0
31.362179573,1.0
31.370535207,2.0
31.378890842,2.0
31.387246476,2.0
31.395602111,1.0
31.403957745,2.0
31.412313379,0.0
31.420669014,1.0
31.429024648,1.0
31.437380283,2.0
31.445735917,8.0
31.454091552,0.0
31.462447186,2.0
31.470802821,2.0
31.479158455,1.0
31.487514090,1.0
31.495869724,4.0
31.504225359,1.0
31.512580993,2.0
31.520936628,1.0
31.529292262,2.0
31.537647897,1.0
31.546003531,1.0
31.554359166,1.0
31.562714800,2.0
31.571070435,1.0
31.579426069,4.0
31.587781704,1.0
31.596137338,4.0
31.604492973,0.0
31.612848607,4.0
31.621204242,1.0
31.629559876,5.0
31.637915511,1.0
31.646271145,1.0
31.654626780,1.0
31.662982414,0.0
31.671338049,1.0
31.679693683,6.0
31.688049318,5.0
31.696404952,2.0
31.704760587,2.0
31.713116221,5.0
31.721471856,1.0
31.729827490,4.0
31.738183125,4.0
31.746538759,1.0
31.754894394,1.0
31.763250028,0.0
31.771605662,0.0
31.779961297,0.0
31.788316931,0.0
31.796672566,1.0
31.805028200,2.0
31.813383835,1.0
31.821739469,1.0
31.830095104,0.0
31.838450738,0.0
31.846806373,0.0
31.855162007,0.0
31.863517642,1.0
31.871873276,1.0
31.880228911,2.0
31.888584545,4.0
31.896940180,0.0
31.905295814,2.0
31.913651449,5.0
31.922007083,0.0
31.930362718,2.0
31.938718352,1.0
31.947073987,2.0
31.955429621,4.0
31.963785256,2.0
31.972140890,2.0
31.980496525,0.0
31.988852159,1.0
31.997207794,4.0
32.005563428,2.0
32.013919063,0.0
32.022274697,1.0
32.030630332,1.0
32.038985966,0.0
32.047341601,0.0
32.055697235,0.0
32.064052870,0.0
32.072408504,0.0
32.080764139,2.0
32.089119773,2.0
32.097475408,0.0
32.105831042,2.0
32.114186677,0.0
32.122542311,1.0
32.130897945,1.0
32.139253580,2.0
32.147609214,1.0
32.155964849,4.0
32.164320483,2.0
32.172676118,0.0
32.181031752,0.0
32.189387387,0.0
32.197743021,4.0
32.206098656,2.0
32.214454290,1.0
32.222809925,2.0
32.231165559,2.0
32.239521194,5.0
32.247876828,2.0
32.256232463,5.0
32.264588097,1.0
32.272943732,1.0
32.281299366,1.0
32.289655001,2.0
32.298010635,2.0
32.306366270,2.0
32.314721904,5.0
32.323077539,1.0
32.331433173,2.0
32.339788808,2.0
32.348144442,0.0
32.356500077,1.0
32.364855711,1.0
32.373211346,4.0
32.381566980,0.0
32.389922615,2.0
32.398278249,4.0
32.406633884,8.0
32.414989518,2.0
32.423345153,2.0
32.431700787,1.0
32.440056422,1.0
32.448412056,5.0
32.456767691,4.0
32.465123325,2.0
32.473478960,4.0
32.481834594,1.0
32.490190229,1.0
32.498545863,2.0
32.506901497,0.0
32.515257132,2.0
32.523612766,5.0
32.531968401,2.0
32.540324035,4.0
32.548679670,2.0
32.557035304,1.0
32.565390939,4.0
32.573746573,0.0
32.582102208,1.0
32.590457842,2.0
32.598813477,4.0
32.607169111,1.0
32.615524746,1.0
32.623880380,1.0
32.632236015,2.0
32.640591649,1.0
32.648947284,4.0
32.657302918,2.0
32.665658553,1.0
32.674014187,4.0
32.682369822,1.0
32.690725456,4.0
32.699081091,1.0
32.707436725,2.0
32.715792360,2.0
32.724147994,5.0
32.732503629,2.0
32.740859263,1.0
32.749214898,2.0
32.757570532,2.0
32.765926167,2.0
32.774281801,4.0
32.782637436,4.0
32.790993070,5.0
32.799348705,2.0
32.807704339,6.0
32.816059974,0.0
32.824415608,6.0
32.832771243,1.0
32.841126877,4.0
32.849482512,4.0
32.857838146,5.0
32.866193780,8.0
32.874549415,5.0
32.882905049,9.0
32.891260684,5.0
32.899616318,17.0
32.907971953,26.0
32.916327587,38.0
32.924683222,33.0
32.933038856,52.0
32.941394491,73.0
32.949750125,82.0
32.958105760,77.0
32.966461394,89.0
32.974817029,82.0
32.983172663,64.0
32.991528298,40.0
32.999883932,30.0
33.008239567,37.0
33.016595201,20.0
33.024950836,25.0
33.033306470,21.0
33.041662105,12.0
33.050017739,26.0
33.058373374,22.0
33.066729008,18.0
33.075084643,17.0
33.083440277,9.0
33.091795912,9.0
33.100151546,5.0
33.108507181,4.0
33.116862815,1.0
33.125218450,6.0
33.133574084,4.0
33.141929719,6.0
33.150285353,5.0
33.158640988,2.0
33.166996622,1.0
33.175352257,0.0
33.183707891,1.0
33.192063526,0.0
33.200419160,1.0
33.208774795,4.0
33.217130429,2.0
33.225486063,2.0
33.233841698,0.0
33.242197332,1.0
33.250552967,0.0
33.258908601,2.0
33.267264236,4.0
33.275619870,1.0
33.283975505,4.0
33.292331139,2.0
33.300686774,2.0
33.309042408,2.0
33.317398043,1.0
33.325753677,0.0
33.334109312,2.0
33.342464946,4.0
33.350820581,1.0
33.359176215,1.0
33.367531850,2.0
33.375887484,2.0
33.384243119,4.0
33.392598753,0.0
33.400954388,5.0
33.409310022,4.0
33.417665657,1.0
33.426021291,2.0
33.434376926,5.0
33.442732560,2.0
33.451088195,2.0
33.459443829,1.0
33.467799464,2.0
33.476155098,2.0
33.484510733,1.0
33.492866367,1.0
33.501222002,8.0
33.509577636,2.0
33.517933271,2.0
33.526288905,0.0
33.534644540,2.0
33.543000174,1.0
33.551355809,1.0
33.559711443,5.0
33.568067078,0.0
33.576422712,2.0
33.584778346,1.0
33.593133981,1.0
33.601489615,0.0
33.609845250,1.0
33.618200884,1.0
33.626556519,1.0
33.634912153,2.0
33.643267788,1.0
33.651623422,0.0
33.659979057,2.0
33.668334691,0.0
33.676690326,1.0
33.685045960,0.0
33.693401595,0.0
33.701757229,1.0
33.710112864,1.0
33.718468498,2.0
33.726824133,1.0
33.735179767,1.0
33.743535402,1.0
33.751891036,0.0
33.760246671,1.0
33.768602305,4.0
33.776957940,2.0
33.785313574,1.0
33.793669209,1.0
33.802024843,1.0
33.810380478,0.0
33.818736112,5.0
33.827091747,6.0
33.835447381,0.0
33.843803016,0.0
33.852158650,2.0
33.860514285,2.0
33.868869919,1.0
33.877225554,2.0
33.885581188,5.0
33.893936823,2.0
33.902292457,4.0
33.910648092,0.0
33.919003726,4.0
33.927359361,0.0
33.935714995,0.0
33.944070629,6.0
33.952426264,1.0
33.960781898,0.0
33.969137533,0.0
33.977493167,1.0
33.985848802,2.0
33.994204436,1.0
34.002560071,8.0
34.010915705,2.0
34.019271340,1.0
34.027626974,8.0
34.035982609,2.0
34.044338243,2.0
34.052693878,4.0
34.061049512,0.0
34.069405147,0.0
34.077760781,0.0
34.086116416,2.0
34.094472050,1.0
34.102827685,2.0
34.111183319,0.0
34.119538954,2.0
34.127894588,0.0
34.136250223,2.0
34.144605857,0.0
34.152961492,4.0
34.161317126,1.0
34.169672761,4.0
34.178028395,1.0
34.186384030,2.0
34.194739664,0.0
34.203095299,6.0
34.211450933,0.0
34.219806568,2.0
34.228162202,2.0
34.236517837,1.0
34.244873471,4.0
34.253229106,2.0
34.261584740,1.0
34.269940375,1.0
34.278296009,0.0
34.286651644,2.0
34.295007278,2.0
34.303362913,0.0
34.311718547,1.0
34.320074181,1.0
34.328429816,1.0
34.336785450,2.0
34.345141085,2.0
34.353496719,1.0
34.361852354,1.0
34.370207988,1.0
34.378563623,1.0
34.386919257,2.0
34.395274892,1.0
34.403630526,4.0
34.411986161,0.0
34.420341795,0.0
34.428697430,4.0
34.437053064,2.0
34.445408699,2.0
34.453764333,1.0
34.462119968,4.0
34.470475602,4.0
34.478831237,4.0
34.487186871,4.0
34.495542506,4.0
34.503898140,4.0
34.512253775,1.0
34.520609409,2.0
34.528965044,1.0
34.537320678,2.0
34.545676313,2.0
34.554031947,2.0
34.562387582,1.0
34.570743216,1.0
34.579098851,0.0
34.587454485,2.0
34.595810120,2.0
34.604165754,1.0
34.612521389,0.0
34.620877023,4.0
34.629232658,0.0
34.637588292,0.0
34.645943927,2.0
34.654299561,1.0
34.662655196,1.0
34.671010830,0.0
34.679366464,2.0
34.687722099,0.0
34.696077733,4.0
34.704433368,1.0
34.712789002,4.0
34.721144637,1.0
34.729500271,0.0
34.737855906,1.0
34.746211540,2.0
34.754567175,2.0
34.762922809,0.0
34.771278444,1.0
34.779634078,2.0
34.787989713,2.0
34.796345347,1.0
34.804700982,1.0
34.813056616,1.0
34.821412251,0.0
34.829767885,2.0
34.838123520,1.0
34.846479154,1.0
34.854834789,4.0
34.863190423,0.0
34.871546058,6.0
34.879901692,1.0
34.888257327,0.0
34.896612961,1.0
34.904968596,1.0
34.913324230,1.0
34.921679865,1.0
34.930035499,1.0
34.938391134,0.0
34.946746768,0.0
34.955102403,2.0
34.963458037,0.0
34.971813672,2.0
34.980169306,1.0
34.988524941,2.0
34.996880575,2.0
35.005236210,0.0
35.013591844,0.0
35.021947479,0.0
35.030303113,2.0
35.038658747,2.0
35.047014382,1.0
35.055370016,0.0
35.063725651,1.0
35.072081285,1.0
35.080436920,4.0
35.088792554,0.0
35.097148189,1.0
35.105503823,2.0
35.113859458,1.0
35.122215092,2.0
35.130570727,0.0
35.138926361,1.0
35.147281996,0.0
35.155637630,1.0
35.163993265,2.0
35.172348899,0.0
35.180704534,0.0
35.189060168,4.0
35.197415803,1.0
35.205771437,2.0
35.214127072,1.0
35.222482706,1.0
35.230838341,4.0
35.239193975,2.0
35.247549610,4.0
35.255905244,0.0
35.264260879,0.0
35.272616513,1.0
35.280972148,0.0
35.289327782,0.0
35.297683417,1.0
35.306039051,0.0
35.314394686,1.0
35.322750320,2.0
35.331105955,1.0
35.339461589,1.0
35.347817224,1.0
35.356172858,1.0
35.364528493,2.0
35.372884127,0.0
35.381239762,0.0
35.389595396,4.0
35.397951030,1.0
35.406306665,1.0
35.414662299,4.0
35.423017934,0.0
35.431373568,2.0
35.439729203,1.0
35.448084837,1.0
35.456440472,2.0
35.464796106,1.0
35.473151741,2.0
35.481507375,2.0
35.489863010,2.0
35.498218644,0.0
35.506574279,2.0
35.514929913,0.0
35.523285548,1.0
35.531641182,0.0
35.539996817,2.0
35.548352451,2.0
35.556708086,2.0
35.565063720,1.0
35.573419355,0.0
35.581774989,0.0
35.590130624,1.0
35.598486258,1.0
35.606841893,2.0
35.615197527,0.0
35.623553162,4.0
35.631908796,2.0
35.640264431,2.0
35.648620065,4.0
35.656975700,0.0
35.665331334,0.0
35.673686969,0.0
35.682042603,1.0
35.690398238,2.0
35.698753872,1.0
35.707109507,2.0
35.715465141,1.0
35.723820776,4.0
35.732176410,2.0
35.740532045,2.0
35.748887679,4.0
35.757243313,1.0
35.765598948,1.0
35.773954582,0.0
35.782310217,1.0
35.790665851,1.0
35.799021486,0.0
35.807377120,2.0
35.815732755,0.0
35.824088389,1.0
35.832444024,4.0
35.840799658,1.0
35.849155293,1.0
35.857510927,1.0
35.865866562,1.0
35.874222196,2.0
35.882577831,1.0
35.890933465,0.0
35.899289100,2.0
35.907644734,4.0
35.916000369,2.0
35.924356003,2.0
35.932711638,0.0
35.941067272,4.0
35.949422907,1.0
35.957778541,1.0
35.966134176,0.0
35.974489810,0.0
35.982845445,1.0
35.991201079,4.0
35.999556714,0.0
36.007912348,1.0
36.016267983,2.0
36.024623617,0.0
36.032979252,1.0
36.041334886,0.0
36.049690521,0.0
36.058046155,1.0
36.066401790,1.0
36.074757424,1.0
36.083113059,1.0
36.091468693,1.0
36.099824328,5.0
36.108179962,2.0
36.116535597,4.0
36.124891231,5.0
36.133246865,0.0
36.141602500,1.0
36.149958134,0.0
36.158313769,1.0
36.166669403,6.0
36.175025038,1.0
36.183380672,2.0
36.191736307,2.0
36.200091941,1.0
36.208447576,0.0
36.216803210,0.0
36.225158845,1.0
36.233514479,0.0
36.241870114,1.0
36.250225748,1.0
36.258581383,1.0
36.266937017,5.0
36.275292652,0.0
36.283648286,1.0
36.292003921,1.0
36.300359555,1.0
36.308715190,0.0
36.317070824,4.0
36.325426459,2.0
36.333782093,1.0
36.342137728,1.0
36.350493362,2.0
36.358848997,1.0
36.367204631,2.0
36.375560266,2.0
36.383915900,2.0
36.392271535,1.0
36.400627169,1.0
36.408982804,1.0
36.417338438,2.0
36.425694073,0.0
36.434049707,0.0
36.442405342,4.0
36.450760976,1.0
36.459116611,0.0
36.467472245,4.0
36.475827880,1.0
36.484183514,2.0
36.492539148,1.0
36.500894783,1.0
36.509250417,1.0
36.517606052,0.0
36.525961686,0.0
36.534317321,0.0
36.542672955,1.0
36.551028590,1.0
36.559384224,4.0
36.567739859,4.0
36.576095493,1.0
36.584451128,4.0
36.592806762,1.0
36.601162397,0.0
36.609518031,2.0
36.617873666,2.0
36.626229300,1.0
36.634584935,0.0
36.642940569,5.0
36.651296204,0.0
36.659651838,5.0
36.668007473,4.0
36.676363107,2.0
36.684718742,2.0
36.693074376,2.0
36.701430011,2.0
36.709785645,2.0
36.718141280,1.0
36.726496914,0.0
36.734852549,2.0
36.743208183,0.0
36.751563818,2.0
36.759919452,2.0
36.768275087,2.0
36.776630721,2.0
36.784986356,1.0
36.793341990,2.0
36.801697625,1.0
36.810053259,1.0
36.818408894,1.0
36.826764528,0.0
36.835120163,1.0
36.843475797,4.0
36.851831431,2.0
36.860187066,0.0
36.868542700,1.0
36.876898335,2.0
36.885253969,0.0
36.893609604,4.0
36.901965238,0.0
36.910320873,1.0
36.918676507,4.0
36.927032142,4.0
36.935387776,2.0
36.943743411,1.0
36.952099045,1.0
36.960454680,1.0
36.968810314,0.0
36.977165949,4.0
36.985521583,0.0
36.993877218,0.0
37.002232852,1.0
37.010588487,0.0
37.018944121,5.0
37.027299756,1.0
37.035655390,2.0
37.044011025,2.0
37.052366659,0.0
37.060722294,4.0
37.069077928,2.0
37.077433563,1.0
37.085789197,4.0
37.094144832,0.0
37.102500466,4.0
37.110856101,2.0
37.119211735,2.0
37.127567370,0.0
37.135923004,2.0
37.144278639,5.0
37.152634273,0.0
37.160989908,1.0
37.169345542,1.0
37.177701177,0.0
37.186056811,4.0
37.194412446,0.0
37.202768080,2.0
37.211123714,2.0
37.219479349,2.0
37.227834983,1.0
37.236190618,2.0
37.244546252,1.0
37.252901887,1.0
37.261257521,1.0
37.269613156,1.0
37.277968790,2.0
37.286324425,0.0
37.294680059,0.0
37.303035694,0.0
37.311391328,1.0
37.319746963,1.0
37.328102597,0.0
37.336458232,1.0
37.344813866,2.0
37.353169501,0.0
37.361525135,0.0
37.369880770,2.0
37.378236404,1.0
37.386592039,2.0
37.394947673,1.0
37.403303308,2.0
37.411658942,2.0
37.420014577,1.0
37.428370211,4.0
37.436725846,2.0
37.445081480,4.0
37.453437115,0.0
37.461792749,0.0
37.470148384,1.0
37.478504018,1.0
37.486859653,4.0
37.495215287,2.0
37.503570922,2.0
37.511926556,1.0
37.520282191,1.0
37.528637825,2.0
37.536993460,1.0
37.545349094,1.0
37.553704729,0.0
37.562060363,0.0
37.570415997,1.0
37.578771632,1.0
37.587127266,1.0
37.595482901,0.0
37.603838535,4.0
37.612194170,2.0
37.620549804,5.0
37.628905439,1.0
37.637261073,2.0
37.645616708,2.0
37.653972342,1.0
37.662327977,2.0
37.670683611,1.0
37.679039246,4.0
37.687394880,1.0
37.695750515,4.0
37.704106149,0.0
37.712461784,1.0
37.720817418,0.0
37.729173053,0.0
37.737528687,2.0
37.745884322,1.0
37.754239956,1.0
37.762595591,0.0
37.770951225,4.0
37.779306860,5.0
37.787662494,1.0
37.796018129,0.0
37.804373763,1.0
37.812729398,0.0
37.821085032,4.0
37.829440667,0.0
37.837796301,4.0
37.846151936,0.0
37.854507570,1.0
37.862863205,0.0
37.871218839,1.0
37.879574474,4.0
37.887930108,1.0
37.896285743,0.0
37.904641377,0.0
37.912997012,0.0
37.921352646,1.0
37.929708281,1.0
37.938063915,2.0
37.946419549,0.0
37.954775184,2.0
37.963130818,4.0
37.971486453,0.0
37.979842087,4.0
37.988197722,0.0
37.996553356,0.0
38.004908991,0.0
38.013264625,1.0
38.021620260,4.0
38.029975894,1.0
38.038331529,1.0
38.046687163,0.0
38.055042798,0.0
38.063398432,0.0
38.071754067,0.0
38.080109701,1.0
38.088465336,1.0
38.096820970,1.0
38.105176605,1.0
38.113532239,1.0
38.121887874,0.0
38.130243508,0.0
38.138599143,1.0
38.146954777,2.0
38.155310412,4.0
38.163666046,2.0
38.172021681,0.0
38.180377315,4.0
38.188732950,1.0
38.197088584,1.0
38.205444219,2.0
38.213799853,1.0
38.222155488,1.0
38.230511122,1.0
38.238866757,0.0
38.247222391,2.0
38.255578026,0.0
38.263933660,0.0
38.272289295,1.0
38.280644929,4.0
38.289000564,2.0
38.297356198,0.0
38.305711832,0.0
38.314067467,2.0
38.322423101,1.0
38.330778736,2.0
38.339134370,2.0
38.347490005,2.0
38.355845639,0.0
38.364201274,1.0
38.372556908,0.0
38.380912543,1.0
38.389268177,4.0
38.397623812,2.0
38.405979446,1.0
38.414335081,1.0
38.422690715,2.0
38.431046350,2.0
38.439401984,2.0
38.447757619,1.0
38.456113253,1.0
38.464468888,1.0
38.472824522,0.0
38.481180157,0.0
38.489535791,1.0
38.497891426,4.0
38.506247060,1.0
38.514602695,0.0
38.522958329,2.0
38.531313964,2.0
38.539669598,2.0
38.548025233,1.0
38.556380867,4.0
38.564736502,0.0
38.573092136,0.0
38.581447771,1.0
38.589803405,2.0
38.598159040,2.0
38.606514674,1.0
38.614870309,1.0
38.623225943,0.0
38.631581578,1.0
38.639937212,1.0
38.648292847,1.0
38.656648481,2.0
38.665004115,1.0
38.673359750,1.0
38.681715384,1.0
38.690071019,0.0
38.698426653,2.0
38.706782288,2.0
38.715137922,0.0
38.723493557,2.0
38.731849191,0.0
38.740204826,2.0
38.748560460,0.0
38.756916095,0.0
38.765271729,6.0
38.773627364,4.0
38.781982998,2.0
38.790338633,1.0
38.798694267,0.0
38.807049902,2.0
38.815405536,1.0
38.823761171,1.0
38.832116805,2.0
38.840472440,2.0
38.848828074,0.0
38.857183709,2.0
38.865539343,2.0
38.873894978,1.0
38.882250612,0.0
38.890606247,0.0
38.898961881,0.0
38.907317516,1.0
38.915673150,0.0
38.924028785,0.0
38.932384419,0.0
38.940740054,2.0
38.949095688,1.0
38.957451323,0.0
38.965806957,5.0
38.974162592,0.0
38.982518226,0.0
38.990873861,2.0
38.999229495,5.0
39.007585130,4.0
39.015940764,1.0
39.024296398,1.0
39.032652033,0.0
39.041007667,1.0
39.049363302,2.0
39.057718936,1.0
39.066074571,0.0
39.074430205,1.0
39.082785840,1.0
39.091141474,1.0
39.099497109,2.0
39.107852743,1.0
39.116208378,1.0
39.124564012,4.0
39.132919647,0.0
39.141275281,4.0
39.149630916,1.0
39.157986550,1.0
39.166342185,1.0
39.174697819,1.0
39.183053454,0.0
39.191409088,2.0
39.199764723,1.0
39.208120357,2.0
39.216475992,2.0
39.224831626,0.0
39.233187261,1.0
39.241542895,1.0
39.249898530,0.0
39.258254164,0.0
39.266609799,1.0
39.274965433,1.0
39.283321068,0.0
39.291676702,1.0
39.300032337,0.0
39.308387971,1.0
39.316743606,1.0
39.325099240,1.0
39.333454875,1.0
39.341810509,1.0
39.350166144,0.0
39.358521778,1.0
39.366877413,0.0
39.375233047,1.0
39.383588681,5.0
39.391944316,0.0
39.400299950,4.0
39.408655585,0.0
39.417011219,0.0
39.425366854,0.0
39.433722488,2.0
39.442078123,0.0
39.450433757,4.0
39.458789392,0.0
39.467145026,0.0
39.475500661,0.0
39.483856295,2.0
39.492211930,0.0
39.500567564,1.0
39.508923199,0.0
39.517278833,0.0
39.525634468,0.0
39.533990102,0.0
39.542345737,1.0
39.550701371,4.0
39.559057006,1.0
39.567412640,0.0
39.575768275,0.0
39.584123909,0.0
39.592479544,0.0
39.600835178,0.0
39.609190813,0.0
39.617546447,0.0
39.625902082,0.0
39.634257716,1.0
39.642613351,2.0
39.650968985,4.0
39.659324620,1.0
39.667680254,1.0
39.676035889,4.0
39.684391523,1.0
39.692747158,0.0
39.701102792,0.0
39.709458427,1.0
39.717814061,0.0
39.726169696,1.0
39.734525330,4.0
39.742880965,0.0
39.751236599,2.0
39.759592233,0.0
39.767947868,4.0
39.776303502,0.0
39.784659137,0.0
39.793014771,1.0
39.801370406,2.0
39.809726040,0.0
39.818081675,4.0
39.826437309,0.0
39.834792944,0.0
39.843148578,0.0
39.851504213,1.0
39.859859847,1.0
39.868215482,2.0
39.876571116,5.0
39.884926751,1.0
39.893282385,1.0
39.901638020,1.0
39.909993654,0.0
39.918349289,1.0
39.926704923,1.0
39.935060558,1.0
39.943416192,1.0
39.951771827,0.0
39.960127461,1.0
39.968483096,1.0
39.976838730,2.0
39.985194365,0.0
39.993549999,1.0
40.001905634,1.0
40.010261268,0.0
40.018616903,2.0
40.026972537,4.0
40.035328172,0.0
40.043683806,1.0
40.052039441,0.0
40.060395075,1.0
40.068750710,0.0
40.077106344,2.0
40.085461979,1.0
40.093817613,0.0
40.102173248,2.0
40.110528882,4.0
40.118884516,0.0
40.127240151,1.0
40.135595785,2.0
40.143951420,2.0
40.152307054,2.0
40.160662689,0.0
40.169018323,4.0
40.177373958,2.0
40.185729592,0.0
40.194085227,1.0
40.202440861,4.0
40.210796496,4.0
40.219152130,0.0
40.227507765,1.0
40.235863399,0.0
40.244219034,1.0
40.252574668,1.0
40.260930303,0.0
40.269285937,2.0
40.277641572,2.0
40.285997206,1.0
40.294352841,1.0
40.302708475,1.0
40.311064110,0.0
40.319419744,2.0
40.327775379,1.0
40.336131013,1.0
40.344486648,0.0
40.352842282,4.0
40.361197917,0.0
40.369553551,2.0
40.377909186,1.0
40.386264820,1.0
40.394620455,1.0
40.402976089,2.0
40.411331724,0.0
40.419687358,1.0
40.428042993,1.0
40.436398627,1.0
40.444754262,2.0
40.453109896,1.0
40.461465531,0.0
40.469821165,0.0
40.478176799,4.0
40.486532434,1.0
40.494888068,0.0
40.503243703,1.0
40.511599337,2.0
40.519954972,2.0
40.528310606,5.0
40.536666241,1.0
40.545021875,0.0
40.553377510,2.0
40.561733144,5.0
40.570088779,0.0
40.578444413,0.0
40.586800048,0.0
40.595155682,0.0
40.603511317,2.0
40.611866951,1.0
40.620222586,2.0
40.628578220,0.0
40.636933855,1.0
40.645289489,2.0
40.653645124,0.0
40.662000758,1.0
40.670356393,1.0
40.678712027,1.0
40.687067662,1.0
40.695423296,1.0
40.703778931,2.0
40.712134565,2.0
40.720490200,1.0
40.728845834,0.0
40.737201469,1.0
40.745557103,1.0
40.753912738,1.0
40.762268372,2.0
40.770624007,2.0
40.778979641,2.0
40.787335276,2.0
40.795690910,0.0
40.804046545,1.0
40.812402179,5.0
40.820757814,0.0
40.829113448,0.0
40.837469082,0.0
40.845824717,1.0
40.854180351,1.0
40.862535986,2.0
40.870891620,1.0
40.879247255,0.0
40.887602889,1.0
40.895958524,2.0
40.904314158,2.0
40.912669793,5.0
40.921025427,0.0
40.929381062,2.0
40.937736696,1.0
40.946092331,2.0
40.954447965,2.0
40.962803600,1.0
40.971159234,2.0
40.979514869,1.0
40.987870503,0.0
40.996226138,1.0
41.004581772,2.0
41.012937407,2.0
41.021293041,1.0
41.029648676,0.0
41.038004310,1.0
41.046359945,0.0
41.054715579,5.0
41.063071214,1.0
41.071426848,1.0
41.079782483,1.0
41.088138117,0.0
41.096493752,4.0
41.104849386,0.0
41.113205021,0.0
41.121560655,2.0
41.129916290,2.0
41.138271924,0.0
41.146627559,0.0
41.154983193,0.0
41.163338828,1.0
41.171694462,4.0
41.180050097,1.0
41.188405731,1.0
41.196761365,0.0
41.205117000,0.0
41.213472634,1.0
41.221828269,2.0
41.230183903,1.0
41.238539538,0.0
41.246895172,4.0
41.255250807,0.0
41.263606441,0.0
41.271962076,2.0
41.280317710,0.0
41.288673345,0.0
41.297028979,1.0
41.305384614,1.0
41.313740248,5.0
41.322095883,1.0
41.330451517,1.0
41.338807152,0.0
41.347162786,0.0
41.355518421,2.0
41.363874055,1.0
41.372229690,1.0
41.380585324,1.0
41.388940959,0.0
41.397296593,0.0
41.405652228,0.0
41.414007862,0.0
41.422363497,1.0
41.430719131,1.0
41.439074766,1.0
41.447430400,0.0
41.455786035,2.0
41.464141669,2.0
41.472497304,1.0
41.480852938,1.0
41.489208573,0.0
41.497564207,4.0
41.505919842,1.0
41.514275476,1.0
41.522631111,1.0
41.530986745,2.0
41.539342380,1.0
41.547698014,0.0
41.556053649,0.0
41.564409283,4.0
41.572764917,1.0
41.581120552,0.0
41.589476186,0.0
41.597831821,0.0
41.606187455,4.0
41.614543090,2.0
41.622898724,1.0
41.631254359,0.0
41.639609993,1.0
41.647965628,1.0
41.656321262,0.0
41.664676897,0.0
41.673032531,0.0
41.681388166,5.0
41.689743800,0.0
41.698099435,1.0
41.706455069,1.0
41.714810704,0.0
41.723166338,2.0
41.731521973,1.0
41.739877607,1.0
41.748233242,1.0
41.756588876,1.0
41.764944511,2.0
41.773300145,0.0
41.781655780,0.0
41.790011414,1.0
41.798367049,0.0
41.806722683,1.0
41.815078318,0.0
41.823433952,0.0
41.831789587,2.0
41.840145221,0.0
41.848500856,0.0
41.856856490,1.0
41.865212125,0.0
41.873567759,1.0
41.881923394,1.0
41.890279028,0.0
41.898634663,0.0
41.906990297,1.0
41.915345932,0.0
41.923701566,2.0
41.932057200,1.0
41.940412835,1.0
41.948768469,0.0
41.957124104,1.0
41.965479738,1.0
41.973835373,5.0
41.982191007,0.0
41.990546642,1.0
41.998902276,5.0
42.007257911,2.0
42.015613545,1.0
42.023969180,0.0
42.032324814,2.0
42.040680449,2.0
42.049036083,1.0
42.057391718,2.0
42.065747352,0.0
42.074102987,0.0
42.082458621,0.0
42.090814256,1.0
42.099169890,0.0
42.107525525,2.0
42.115881159,0.0
42.124236794,0.0
42.132592428,2.0
42.140948063,1.0
