Angle,Intensity
15.327716989,10
15.336072624,16
15.344428258,6
15.352783893,4
15.361139527,0
15.369495162,6
15.377850796,6
15.386206431,5
15.394562065,5
15.4029177,10
15.411273334,8
15.419628969,8
15.427984603,6
15.436340238,4
15.444695872,2
15.453051506,4
15.461407141,6
15.469762775,8
15.47811841,6
15.486474044,8
15.494829679,13
15.503185313,4
15.511540948,6
15.519896582,9
15.528252217,6
15.536607851,8
15.544963486,12
15.55331912,12
15.561674755,6
15.570030389,5
15.578386024,6
15.586741658,10
15.595097293,6
15.603452927,2
15.611808562,5
15.620164196,8
15.628519831,5
15.636875465,1
15.6452311,8
15.653586734,9
15.661942369,6
15.670298003,10
15.678653638,9
15.687009272,2
15.695364907,8
15.703720541,9
15.712076176,10
15.72043181,4
15.728787445,9
15.737143079,1
15.745498714,2
15.753854348,4
15.762209983,5
15.770565617,9
15.778921252,5
15.787276886,9
15.795632521,5
15.803988155,4
15.812343789,8
15.820699424,2
15.829055058,5
15.837410693,5
15.845766327,5
15.854121962,8
15.862477596,5
15.870833231,10
15.879188865,13
15.8875445,1
15.895900134,2
15.904255769,6
15.912611403,9
15.920967038,6
15.929322672,4
15.937678307,10
15.946033941,5
15.954389576,1
15.96274521,5
15.971100845,10
15.979456479,6
15.987812114,8
15.996167748,6
16.004523383,2
16.012879017,2
16.021234652,8
16.029590286,4
16.037945921,2
16.046301555,4
16.05465719,4
16.063012824,4
16.071368459,6
16.079724093,4
16.088079728,10
16.096435362,10
16.104790997,6
16.113146631,5
16.121502266,6
16.1298579,5
16.138213535,8
16.146569169,6
16.154924804,4
16.163280438,10
16.171636072,2
16.179991707,5
16.188347341,5
16.196702976,5
16.20505861,6
16.213414245,5
16.221769879,4
16.230125514,2
16.238481148,9
16.246836783,1
16.255192417,8
16.263548052,8
16.271903686,9
16.280259321,8
16.288614955,2
16.29697059,13
16.305326224,1
16.313681859,4
16.322037493,8
16.330393128,2
16.338748762,5
16.347104397,5
16.355460031,8
16.363815666,6
16.3721713,5
16.380526935,4
16.388882569,6
16.397238204,6
16.405593838,9
16.413949473,5
16.422305107,8
16.430660742,5
16.439016376,8
16.447372011,12
16.455727645,4
16.46408328,9
16.472438914,6
16.480794549,1
16.489150183,6
16.497505818,9
16.505861452,6
16.514217087,2
16.522572721,9
16.530928356,1
16.53928399,5
16.547639624,4
16.555995259,2
16.564350893,1
16.572706528,8
16.581062162,2
16.589417797,6
16.597773431,1
16.606129066,6
16.6144847,6
16.622840335,2
16.631195969,12
16.639551604,2
16.647907238,9
16.656262873,2
16.664618507,2
16.672974142,12
16.681329776,6
16.689685411,4
16.698041045,6
16.70639668,4
16.714752314,6
16.723107949,9
16.731463583,6
16.739819218,6
16.748174852,4
16.756530487,8
16.764886121,8
16.773241756,1
16.78159739,4
16.789953025,6
16.798308659,10
16.806664294,6
16.815019928,4
16.823375563,1
16.831731197,4
16.840086832,2
16.848442466,6
16.856798101,5
16.865153735,12
16.87350937,5
16.881865004,8
16.890220639,8
16.898576273,6
16.906931907,4
16.915287542,5
16.923643176,12
16.931998811,5
16.940354445,8
16.94871008,5
16.957065714,4
16.965421349,10
16.973776983,6
16.982132618,6
16.990488252,5
16.998843887,9
17.007199521,8
17.015555156,10
17.02391079,8
17.032266425,4
17.040622059,5
17.048977694,5
17.057333328,1
17.065688963,6
17.074044597,5
17.082400232,6
17.090755866,1
17.099111501,1
17.107467135,2
17.11582277,5
17.124178404,1
17.132534039,5
17.140889673,8
17.149245308,6
17.157600942,10
17.165956577,6
17.174312211,8
17.182667846,5
17.19102348,2
17.199379115,8
17.207734749,6
17.216090384,4
17.224446018,4
17.232801653,5
17.241157287,9
17.249512922,5
17.257868556,5
17.26622419,6
17.274579825,4
17.282935459,2
17.291291094,5
17.299646728,4
17.308002363,2
17.316357997,5
17.324713632,2
17.333069266,5
17.341424901,6
17.349780535,2
17.35813617,5
17.366491804,9
17.374847439,2
17.383203073,1
17.391558708,4
17.399914342,2
17.408269977,2
17.416625611,9
17.424981246,4
17.43333688,5
17.441692515,5
17.450048149,2
17.458403784,5
17.466759418,1
17.475115053,8
17.483470687,6
17.491826322,5
17.500181956,4
17.508537591,6
17.516893225,0
17.52524886,4
17.533604494,6
17.541960129,5
17.550315763,2
17.558671398,6
17.567027032,6
17.575382667,1
17.583738301,5
17.592093936,9
17.60044957,9
17.608805205,4
17.617160839,5
17.625516473,5
17.633872108,5
17.642227742,1
17.650583377,5
17.658939011,6
17.667294646,6
17.67565028,5
17.684005915,2
17.692361549,9
17.700717184,8
17.709072818,8
17.717428453,2
17.725784087,5
17.734139722,4
17.742495356,4
17.750850991,5
17.759206625,5
17.76756226,5
17.775917894,1
17.784273529,6
17.792629163,8
17.800984798,2
17.809340432,6
17.817696067,2
17.826051701,2
17.834407336,5
17.84276297,2
17.851118605,5
17.859474239,5
17.867829874,8
17.876185508,12
17.884541143,8
17.892896777,4
17.901252412,4
17.909608046,4
17.917963681,5
17.926319315,8
17.93467495,9
17.943030584,8
17.951386219,2
17.959741853,5
17.968097488,2
17.976453122,4
17.984808756,0
17.993164391,1
18.001520025,0
18.00987566,2
18.018231294,6
18.026586929,6
18.034942563,5
18.043298198,9
18.051653832,10
18.060009467,6
18.068365101,12
18.076720736,2
18.08507637,5
18.093432005,2
18.101787639,4
18.110143274,4
18.118498908,5
18.126854543,2
18.135210177,2
18.143565812,5
18.151921446,5
18.160277081,2
18.168632715,2
18.17698835,5
18.185343984,9
18.193699619,1
18.202055253,0
18.210410888,4
18.218766522,8
18.227122157,9
18.235477791,5
18.243833426,4
18.25218906,5
18.260544695,5
18.268900329,12
18.277255964,6
18.285611598,5
18.293967233,8
18.302322867,6
18.310678502,4
18.319034136,8
18.327389771,1
18.335745405,0
18.34410104,8
18.352456674,5
18.360812308,2
18.369167943,12
18.377523577,4
18.385879212,4
18.394234846,2
18.402590481,4
18.410946115,1
18.41930175,1
18.427657384,4
18.436013019,8
18.444368653,5
18.452724288,5
18.461079922,10
18.469435557,2
18.477791191,2
18.486146826,6
18.49450246,2
18.502858095,6
18.511213729,6
18.519569364,0
18.527924998,4
18.536280633,5
18.544636267,6
18.552991902,6
18.561347536,6
18.569703171,5
18.578058805,4
18.58641444,5
18.594770074,4
18.603125709,4
18.611481343,6
18.619836978,5
18.628192612,5
18.636548247,0
18.644903881,2
18.653259516,4
18.66161515,5
18.669970785,5
18.678326419,0
18.686682054,4
18.695037688,2
18.703393323,5
18.711748957,5
18.720104591,2
18.728460226,4
18.73681586,8
18.745171495,4
18.753527129,1
18.761882764,5
18.770238398,0
18.778594033,9
18.786949667,2
18.795305302,1
18.803660936,8
18.812016571,4
18.820372205,4
18.82872784,9
18.837083474,4
18.845439109,1
18.853794743,6
18.862150378,2
18.870506012,1
18.878861647,9
18.887217281,5
18.895572916,4
18.90392855,2
18.912284185,5
18.920639819,6
18.928995454,12
18.937351088,4
18.945706723,6
18.954062357,1
18.962417992,6
18.970773626,2
18.979129261,9
18.987484895,2
18.99584053,8
19.004196164,5
19.012551799,6
19.020907433,5
19.029263068,1
19.037618702,0
19.045974337,6
19.054329971,2
19.062685606,12
19.07104124,5
19.079396874,2
19.087752509,2
19.096108143,5
19.104463778,2
19.112819412,8
19.121175047,0
19.129530681,6
19.137886316,5
19.14624195,8
19.154597585,6
19.162953219,2
19.171308854,8
19.179664488,6
19.188020123,1
19.196375757,9
19.204731392,8
19.213087026,1
19.221442661,4
19.229798295,2
19.23815393,4
19.246509564,5
19.254865199,5
19.263220833,1
19.271576468,6
19.279932102,1
19.288287737,2
19.296643371,6
19.304999006,1
19.31335464,5
19.321710275,2
19.330065909,4
19.338421544,8
19.346777178,6
19.355132813,5
19.363488447,1
19.371844082,2
19.380199716,4
19.388555351,4
19.396910985,4
19.40526662,2
19.413622254,0
19.421977889,1
19.430333523,6
19.438689157,5
19.447044792,2
19.455400426,2
19.463756061,8
19.472111695,2
19.48046733,6
19.488822964,4
19.497178599,4
19.505534233,5
19.513889868,5
19.522245502,5
19.530601137,6
19.538956771,4
19.547312406,8
19.55566804,8
19.564023675,4
19.572379309,5
19.580734944,6
19.589090578,4
19.597446213,4
19.605801847,9
19.614157482,2
19.622513116,9
19.630868751,4
19.639224385,6
19.64758002,2
19.655935654,4
19.664291289,2
19.672646923,2
19.681002558,6
19.689358192,2
19.697713827,2
19.706069461,5
19.714425096,4
19.72278073,2
19.731136365,8
19.739491999,6
19.747847634,12
19.756203268,2
19.764558903,1
19.772914537,4
19.781270172,4
19.789625806,2
19.79798144,5
19.806337075,4
19.814692709,4
19.823048344,1
19.831403978,5
19.839759613,5
19.848115247,1
19.856470882,4
19.864826516,4
19.873182151,4
19.881537785,5
19.88989342,9
19.898249054,5
19.906604689,2
19.914960323,0
19.923315958,5
19.931671592,4
19.940027227,2
19.948382861,2
19.956738496,4
19.96509413,4
19.973449765,4
19.981805399,6
19.990161034,1
19.998516668,4
20.006872303,8
20.015227937,2
20.023583572,2
20.031939206,1
20.040294841,2
20.048650475,2
20.05700611,2
20.065361744,2
20.073717379,4
20.082073013,2
20.090428648,1
20.098784282,5
20.107139917,2
20.115495551,9
20.123851186,2
20.13220682,8
20.140562455,1
20.148918089,2
20.157273724,6
20.165629358,1
20.173984992,2
20.182340627,5
20.190696261,1
20.199051896,2
20.20740753,5
20.215763165,5
20.224118799,4
20.232474434,4
20.240830068,2
20.249185703,0
20.257541337,4
20.265896972,2
20.274252606,6
20.282608241,2
20.290963875,4
20.29931951,2
20.307675144,2
20.316030779,5
20.324386413,9
20.332742048,5
20.341097682,4
20.349453317,6
20.357808951,4
20.366164586,6
20.37452022,8
20.382875855,4
20.391231489,2
20.399587124,12
20.407942758,8
20.416298393,1
20.424654027,8
20.433009662,1
20.441365296,4
20.449720931,5
20.458076565,2
20.4664322,2
20.474787834,4
20.483143469,2
20.491499103,6
20.499854738,8
20.508210372,2
20.516566007,0
20.524921641,4
20.533277275,4
20.54163291,5
20.549988544,9
20.558344179,5
20.566699813,6
20.575055448,4
20.583411082,4
20.591766717,9
20.600122351,2
