Angle,Intensity
27.348780535,0
27.35713617,0
27.365491804,0
27.373847439,0
27.382203073,0
27.390558708,0
27.398914342,0
27.407269977,0
27.415625611,0
27.423981246,0
27.43233688,0
27.440692515,0
27.449048149,0
27.457403784,0
27.465759418,1
27.474115053,0
27.482470687,0
27.490826322,0
27.499181956,0
27.507537591,1
27.515893225,0
27.52424886,0
27.532604494,0
27.540960129,0
27.549315763,0
27.557671398,0
27.566027032,0
27.574382667,0
27.582738301,1
27.591093936,0
27.59944957,0
27.607805205,0
27.616160839,0
27.624516473,0
27.632872108,0
27.641227742,0
27.649583377,0
27.657939011,0
27.666294646,0
27.67465028,0
27.683005915,1
27.691361549,0
27.699717184,0
27.708072818,0
27.716428453,0
27.724784087,0
27.733139722,0
27.741495356,0
27.749850991,0
27.758206625,0
27.76656226,0
27.774917894,0
27.783273529,0
27.791629163,0
27.799984798,0
27.808340432,0
27.816696067,0
27.825051701,0
27.833407336,0
27.84176297,0
27.850118605,0
27.858474239,1
27.866829874,0
27.875185508,0
27.883541143,0
27.891896777,0
27.900252412,0
27.908608046,1
27.916963681,0
27.925319315,0
27.93367495,0
27.942030584,1
27.950386219,0
27.958741853,0
27.967097488,0
27.975453122,0
27.983808756,0
27.992164391,0
28.000520025,0
28.00887566,0
28.017231294,0
28.025586929,0
28.033942563,0
28.042298198,0
28.050653832,1
28.059009467,0
28.067365101,2
28.075720736,1
28.08407637,1
28.092432005,0
28.100787639,0
28.109143274,0
28.117498908,0
28.125854543,0
28.134210177,0
28.142565812,0
28.150921446,0
28.159277081,1
28.167632715,1
28.17598835,0
28.184343984,0
28.192699619,0
28.201055253,1
28.209410888,0
28.217766522,0
28.226122157,0
28.234477791,0
28.242833426,0
28.25118906,0
28.259544695,0
28.267900329,0
28.276255964,0
28.284611598,0
28.292967233,1
28.301322867,1
28.309678502,1
28.318034136,0
28.326389771,0
28.334745405,0
28.34310104,1
28.351456674,0
28.359812308,0
28.368167943,0
28.376523577,0
28.384879212,0
28.393234846,1
28.401590481,0
28.409946115,1
28.41830175,1
28.426657384,0
28.435013019,2
28.443368653,0
28.451724288,1
28.460079922,1
28.468435557,0
28.476791191,0
28.485146826,1
28.49350246,0
28.501858095,0
28.510213729,0
28.518569364,0
28.526924998,2
28.535280633,0
28.543636267,0
28.551991902,0
28.560347536,0
28.568703171,0
28.577058805,1
28.58541444,0
28.593770074,0
28.602125709,0
28.610481343,1
28.618836978,0
28.627192612,0
28.635548247,0
28.643903881,0
28.652259516,0
28.66061515,0
28.668970785,1
28.677326419,0
28.685682054,0
28.694037688,0
28.702393323,0
28.710748957,0
28.719104591,0
28.727460226,0
28.73581586,0
28.744171495,0
28.752527129,0
28.760882764,0
28.769238398,0
28.777594033,0
28.785949667,0
28.794305302,0
28.802660936,0
28.811016571,0
28.819372205,0
28.82772784,0
28.836083474,0
28.844439109,1
28.852794743,0
28.861150378,0
28.869506012,0
28.877861647,0
28.886217281,0
28.894572916,0
28.90292855,0
28.911284185,0
28.919639819,0
28.927995454,0
28.936351088,0
28.944706723,0
28.953062357,0
28.961417992,0
28.969773626,0
28.978129261,0
28.986484895,1
28.99484053,0
29.003196164,0
29.011551799,0
29.019907433,0
29.028263068,1
29.036618702,0
29.044974337,0
29.053329971,1
29.061685606,0
29.07004124,0
29.078396874,1
29.086752509,1
29.095108143,0
29.103463778,0
29.111819412,0
29.120175047,0
29.128530681,0
29.136886316,0
29.14524195,1
29.153597585,0
29.161953219,1
29.170308854,0
29.178664488,0
29.187020123,0
29.195375757,0
29.203731392,0
29.212087026,0
29.220442661,0
29.228798295,1
29.23715393,0
29.245509564,0
29.253865199,0
29.262220833,0
29.270576468,0
29.278932102,1
29.287287737,0
29.295643371,0
29.303999006,0
29.31235464,0
29.320710275,0
29.329065909,0
29.337421544,0
29.345777178,0
29.354132813,0
29.362488447,0
29.370844082,1
29.379199716,0
29.387555351,0
29.395910985,0
29.40426662,0
29.412622254,0
29.420977889,0
29.429333523,0
29.437689157,0
29.446044792,1
29.454400426,0
29.462756061,0
29.471111695,0
29.47946733,1
29.487822964,0
29.496178599,0
29.504534233,1
29.512889868,0
29.521245502,0
29.529601137,0
29.537956771,0
29.546312406,0
29.55466804,0
29.563023675,0
29.571379309,0
29.579734944,0
29.588090578,0
29.596446213,0
29.604801847,0
29.613157482,0
29.621513116,0
29.629868751,0
29.638224385,0
29.64658002,0
29.654935654,0
29.663291289,0
29.671646923,0
29.680002558,0
29.688358192,0
29.696713827,0
29.705069461,0
29.713425096,0
29.72178073,1
29.730136365,0
29.738491999,0
29.746847634,0
29.755203268,0
29.763558903,0
29.771914537,0
29.780270172,0
29.788625806,1
29.79698144,0
29.805337075,0
29.813692709,0
29.822048344,0
29.830403978,0
29.838759613,0
29.847115247,0
29.855470882,0
29.863826516,0
29.872182151,1
29.880537785,1
29.88889342,1
29.897249054,0
29.905604689,0
29.913960323,0
29.922315958,0
29.930671592,0
29.939027227,0
29.947382861,0
29.955738496,0
29.96409413,0
29.972449765,0
29.980805399,0
29.989161034,0
29.997516668,0
30.005872303,0
30.014227937,0
30.022583572,0
30.030939206,0
30.039294841,1
30.047650475,0
30.05600611,0
30.064361744,0
30.072717379,0
30.081073013,0
30.089428648,1
30.097784282,0
30.106139917,1
30.114495551,0
30.122851186,0
30.13120682,0
30.139562455,0
30.147918089,2
30.156273724,0
30.164629358,1
30.172984992,0
30.181340627,0
30.189696261,0
30.198051896,0
30.20640753,0
30.214763165,0
30.223118799,0
30.231474434,0
30.239830068,1
30.248185703,0
30.256541337,1
30.264896972,0
30.273252606,0
30.281608241,0
30.289963875,0
30.29831951,0
30.306675144,1
30.315030779,1
30.323386413,0
30.331742048,1
30.340097682,0
30.348453317,0
30.356808951,0
30.365164586,0
30.37352022,0
30.381875855,1
30.390231489,0
30.398587124,0
30.406942758,0
30.415298393,0
30.423654027,0
30.432009662,0
30.440365296,0
30.448720931,1
30.457076565,1
30.4654322,0
30.473787834,0
30.482143469,0
30.490499103,0
30.498854738,0
30.507210372,1
30.515566007,0
30.523921641,1
30.532277275,0
30.54063291,1
30.548988544,0
30.557344179,0
30.565699813,0
30.574055448,0
30.582411082,0
30.590766717,1
30.599122351,0
30.607477986,0
30.61583362,0
30.624189255,0
30.632544889,0
30.640900524,0
30.649256158,0
30.657611793,0
30.665967427,0
30.674323062,0
30.682678696,0
30.691034331,0
30.699389965,0
30.7077456,1
30.716101234,0
30.724456869,0
30.732812503,0
30.741168138,0
30.749523772,0
30.757879407,0
30.766235041,0
30.774590676,0
30.78294631,1
30.791301945,0
30.799657579,0
30.808013214,0
30.816368848,0
30.824724483,0
30.833080117,0
30.841435752,0
30.849791386,0
30.858147021,0
30.866502655,0
30.87485829,0
30.883213924,1
30.891569558,1
30.899925193,0
30.908280827,0
30.916636462,0
30.924992096,0
30.933347731,0
30.941703365,1
30.950059,0
30.958414634,0
30.966770269,0
30.975125903,0
30.983481538,2
30.991837172,0
31.000192807,0
31.008548441,0
31.016904076,0
31.02525971,0
31.033615345,0
31.041970979,1
31.050326614,0
31.058682248,0
31.067037883,1
31.075393517,0
31.083749152,0
31.092104786,0
31.100460421,0
31.108816055,1
31.11717169,0
31.125527324,0
31.133882959,0
31.142238593,1
31.150594228,0
31.158949862,0
31.167305497,0
31.175661131,1
31.184016766,1
31.1923724,1
31.200728035,0
31.209083669,0
31.217439304,0
31.225794938,0
31.234150573,0
31.242506207,0
31.250861841,1
31.259217476,1
31.26757311,1
31.275928745,0
31.284284379,0
31.292640014,0
31.300995648,0
31.309351283,0
31.317706917,0
31.326062552,1
31.334418186,0
31.342773821,0
31.351129455,0
31.35948509,0
31.367840724,0
31.376196359,0
31.384551993,0
31.392907628,0
31.401263262,0
31.409618897,0
31.417974531,1
31.426330166,0
31.4346858,0
31.443041435,0
31.451397069,0
31.459752704,0
31.468108338,0
31.476463973,0
31.484819607,0
31.493175242,0
31.501530876,0
31.509886511,1
31.518242145,0
31.52659778,0
31.534953414,0
31.543309049,0
31.551664683,1
31.560020318,0
31.568375952,0
31.576731587,0
31.585087221,0
31.593442856,0
31.60179849,0
31.610154124,0
31.618509759,0
31.626865393,0
31.635221028,1
31.643576662,0
31.651932297,0
31.660287931,0
31.668643566,0
31.6769992,0
31.685354835,0
31.693710469,0
31.702066104,0
31.710421738,0
31.718777373,0
31.727133007,0
31.735488642,0
31.743844276,1
31.752199911,0
31.760555545,0
31.76891118,0
31.777266814,0
31.785622449,0
31.793978083,0
31.802333718,0
31.810689352,0
31.819044987,0
31.827400621,0
31.835756256,1
31.84411189,0
31.852467525,0
31.860823159,0
31.869178794,1
31.877534428,0
31.885890063,0
31.894245697,1
31.902601332,0
31.910956966,0
31.919312601,0
31.927668235,0
31.93602387,0
31.944379504,0
31.952735139,0
31.961090773,0
31.969446408,0
31.977802042,0
31.986157676,0
31.994513311,1
32.002868945,0
32.01122458,0
32.019580214,0
32.027935849,0
32.036291483,0
32.044647118,0
32.053002752,2
32.061358387,0
32.069714021,1
32.078069656,0
32.08642529,0
32.094780925,0
32.103136559,1
32.111492194,0
32.119847828,0
32.128203463,1
32.136559097,0
32.144914732,0
32.153270366,0
32.161626001,1
32.169981635,0
32.17833727,0
32.186692904,0
32.195048539,0
32.203404173,0
32.211759808,0
32.220115442,0
32.228471077,0
32.236826711,0
32.245182346,0
32.25353798,0
32.261893615,0
32.270249249,0
32.278604884,0
32.286960518,1
32.295316153,2
32.303671787,0
32.312027422,1
32.320383056,1
32.328738691,0
32.337094325,0
32.345449959,0
32.353805594,1
32.362161228,0
32.370516863,0
32.378872497,0
32.387228132,0
32.395583766,1
32.403939401,0
32.412295035,0
32.42065067,0
32.429006304,0
32.437361939,0
32.445717573,1
32.454073208,0
32.462428842,0
32.470784477,0
32.479140111,0
32.487495746,0
32.49585138,0
32.504207015,1
32.512562649,0
32.520918284,0
32.529273918,0
32.537629553,0
32.545985187,0
32.554340822,0
32.562696456,0
32.571052091,0
32.579407725,1
32.58776336,0
32.596118994,0
32.604474629,0
32.612830263,0
32.621185898,0
32.629541532,0
32.637897167,0
32.646252801,0
32.654608436,0
32.66296407,0
32.671319705,1
32.679675339,0
32.688030974,0
32.696386608,0
32.704742242,0
32.713097877,0
32.721453511,0
32.729809146,0
32.73816478,0
32.746520415,0
32.754876049,0
32.763231684,0
32.771587318,1
32.779942953,0
32.788298587,0
32.796654222,0
32.805009856,0
32.813365491,0
32.821721125,0
32.83007676,0
32.838432394,0
32.846788029,1
32.855143663,0
32.863499298,0
32.871854932,1
32.880210567,1
32.888566201,0
32.896921836,0
32.90527747,0
32.913633105,0
32.921988739,2
32.930344374,1
32.938700008,4
32.947055643,8
32.955411277,5
32.963766912,4
32.972122546,2
32.980478181,4
32.988833815,0
32.99718945,0
33.005545084,1
33.013900719,0
33.022256353,0
33.030611988,0
33.038967622,2
33.047323257,2
33.055678891,0
33.064034525,0
33.07239016,0
33.080745794,0
33.089101429,0
33.097457063,0
33.105812698,0
33.114168332,1
33.122523967,0
33.130879601,0
33.139235236,0
33.14759087,0
33.155946505,0
33.164302139,0
33.172657774,0
33.181013408,0
33.189369043,1
33.197724677,0
33.206080312,0
33.214435946,0
33.222791581,2
33.231147215,0
33.23950285,0
33.247858484,0
33.256214119,0
33.264569753,0
33.272925388,0
33.281281022,0
33.289636657,1
33.297992291,0
33.306347926,1
33.31470356,0
33.323059195,0
33.331414829,0
33.339770464,0
33.348126098,1
33.356481733,0
33.364837367,0
33.373193002,1
33.381548636,0
33.389904271,0
33.398259905,0
33.40661554,1
33.414971174,1
33.423326808,0
33.431682443,0
33.440038077,0
33.448393712,0
33.456749346,0
33.465104981,0
33.473460615,0
33.48181625,0
33.490171884,0
33.498527519,0
33.506883153,0
33.515238788,0
33.523594422,1
33.531950057,0
33.540305691,0
33.548661326,0
33.55701696,0
33.565372595,0
33.573728229,0
33.582083864,0
33.590439498,0
33.598795133,1
33.607150767,0
33.615506402,0
33.623862036,0
33.632217671,1
33.640573305,0
33.64892894,1
33.657284574,0
33.665640209,0
33.673995843,0
33.682351478,0
33.690707112,0
33.699062747,0
33.707418381,0
33.715774016,0
33.72412965,0
33.732485285,1
33.740840919,0
33.749196554,0
33.757552188,0
33.765907823,1
33.774263457,0
33.782619092,1
33.790974726,0
33.79933036,0
33.807685995,0
33.816041629,0
33.824397264,0
33.832752898,0
33.841108533,0
33.849464167,0
33.857819802,0
33.866175436,0
33.874531071,0
33.882886705,0
33.89124234,2
33.899597974,0
33.907953609,0
33.916309243,0
33.924664878,0
33.933020512,0
33.941376147,1
33.949731781,0
33.958087416,0
33.96644305,0
33.974798685,0
33.983154319,0
33.991509954,0
33.999865588,0
34.008221223,0
34.016576857,1
34.024932492,0
34.033288126,0
34.041643761,0
34.049999395,0
34.05835503,1
34.066710664,0
34.075066299,0
34.083421933,2
34.091777568,0
34.100133202,0
34.108488837,1
34.116844471,0
34.125200106,0
34.13355574,0
34.141911375,0
34.150267009,0
34.158622643,0
34.166978278,0
34.175333912,0
34.183689547,0
34.192045181,0
34.200400816,1
34.20875645,0
34.217112085,1
34.225467719,0
34.233823354,0
34.242178988,0
34.250534623,0
34.258890257,2
34.267245892,0
34.275601526,0
34.283957161,0
34.292312795,0
34.30066843,0
34.309024064,0
34.317379699,0
34.325735333,0
34.334090968,0
34.342446602,0
34.350802237,0
34.359157871,0
34.367513506,0
34.37586914,1
34.384224775,0
34.392580409,0
34.400936044,0
34.409291678,0
34.417647313,0
34.426002947,0
34.434358582,0
34.442714216,0
